Accession,logFC,-logPval,-logAdjPval,DMSO_1,DMSO_2,DMSO_3,DMSO_4,DMSO_5,5FU_1,5FU_2,5FU_3,5FU_4,5FU_5
J3QL71;Q96FV2;Q96FV2-2;J3QRJ1;J3KT79;J3QR84;J3QQM9;J3KS57,0.0462,0.2813,0.0038,126010.0,143200.0,136370.0,134180.0,124690.0,147280.0,138150.0,131330.0,144600.0,133140.0
Q9NW68-2;Q9NW68;Q9NW68-9;Q9NW68-8;Q9NW68-7;Q9NW68-3;Q9NW68-4;Q9NW68-5;F8W6C6;E9PNA9;E9PS77,0.0252,0.2828,0.0038,54837.0,65010.0,55784.0,64224.0,64266.0,69974.0,56041.0,60746.0,70496.0,56097.0
A0A0G2JQ41;A0A1C7CYZ0;Q12979-4;Q12979-2;Q12979;B7Z683;I3L2P5;A0A0G2JRJ1;I3L3W0;I3L1U8;I3NI05;Q12979-3;I3L379,-0.0619,0.2838,0.0038,85567.0,131060.0,115890.0,131710.0,118930.0,131240.0,82034.0,113220.0,134440.0,105180.0
Q14195-2;Q14195;H0YBT4;D6RF19;H0YB87;Q14117,0.0227,0.2825,0.0038,2452700.0,2698800.0,2485200.0,2691800.0,2886600.0,2890400.0,2623600.0,2632000.0,2915000.0,2495800.0
E9PEW5;A0A0A0MQX1;Q9HD67-3;Q9HD67,-0.2217,0.284,0.0038,11537.0,26689.0,21880.0,14804.0,11325.0,15082.0,21179.0,7471.5,14277.0,15863.0
A8MT72;Q2NKQ5;Q16799-3;Q16799-2;Q16799,0.04,0.2828,0.0038,33038.0,48478.0,39841.0,44373.0,45212.0,45998.0,40862.0,42225.0,46886.0,41992.0
Q9UJX5;Q9UJX5-3;Q9UJX5-2;D6RAP6;D6RFM7,0.0379,0.2834,0.0038,46173.0,62711.0,53229.0,61133.0,57687.0,63903.0,48958.0,61029.0,63105.0,54371.0
K7EKE6;P36776-2;P36776;K7EJE8;P36776-3;K7ER27;K7ERR6;K7EQF8;K7ER56,0.0293,0.2818,0.0038,568330.0,685500.0,616730.0,724470.0,781980.0,785690.0,619420.0,736340.0,750580.0,588070.0
Q8NGC4,-0.1024,0.2811,0.0038,2449.2,3237.3,2278.7,2667.5,4668.0,3004.3,2701.1,3066.4,3335.3,2162.7
Q16512;Q16512-2;K7EL10;Q16512-3,0.0944,0.2809,0.0038,15878.0,28847.0,25653.0,26477.0,19903.0,30955.0,17423.0,23910.0,32602.0,22292.0
Q9BVW5;H3BU04;H3BTH1,-0.0231,0.2832,0.0038,45788.0,52195.0,45298.0,49906.0,54862.0,53147.0,44310.0,48346.0,56084.0,45046.0
O00628-2;O00628,0.0332,0.2812,0.0038,12022.0,13412.0,13133.0,13299.0,14716.0,14409.0,13110.0,13880.0,14145.0,13150.0
C9JXB9;P25686-2;P25686;C9JRD2;C9J1G2;E7ETU0;C9JX00,0.0355,0.281,0.0038,170490.0,160900.0,156440.0,181010.0,196620.0,198100.0,161220.0,187480.0,188170.0,162870.0
P09960;P09960-4;P09960-2;P09960-3;B4DEH5,-0.029,0.2833,0.0038,1121400.0,1180500.0,1074200.0,1224400.0,1434900.0,1303800.0,1143900.0,1184500.0,1285500.0,1050900.0
CON__P02777,0.0391,0.2823,0.0038,30464.0,34730.0,28064.0,36937.0,39452.0,38029.0,32336.0,35588.0,40750.0,29367.0
Q13563-5;Q13563-3;Q13563;Q13563-2;Q13563-4;B4DFN3,0.1712,0.2817,0.0038,13240.0,11814.0,14274.0,13731.0,12323.0,14558.0,12195.0,10277.0,14043.0,22815.0
Q9Y263;E5RIM3;H0YBW4;H0YAU9;H0YC16,-0.0569,0.2834,0.0038,626400.0,900270.0,776130.0,904870.0,1013800.0,953020.0,599520.0,858280.0,984720.0,708110.0
Q9H7S9,0.0272,0.2809,0.0038,28309.0,31463.0,29123.0,32638.0,32496.0,33196.0,27980.0,32933.0,35575.0,29200.0
P84090;G3V279,0.0291,0.2831,0.0038,511320.0,552040.0,485210.0,572780.0,597450.0,568290.0,543330.0,553700.0,606830.0,524790.0
Q6Y288,0.0382,0.2815,0.0038,126120.0,123970.0,114570.0,138170.0,157620.0,151230.0,129660.0,142800.0,145300.0,116150.0
P45985;P45985-2;R4GN37,0.0687,0.2843,0.0038,105790.0,165140.0,151900.0,160560.0,137380.0,193940.0,115230.0,153460.0,180250.0,127050.0
Q5JRI1;O75494-5;O75494-4;O75494-6;O75494-3;O75494-2;O75494;Q8WXF0;Q6IQ42,0.0303,0.2815,0.0038,65503.0,77361.0,66124.0,70846.0,79850.0,76709.0,69668.0,76069.0,75803.0,71578.0
Q5QP56;Q9H1R6;Q5TE64;Q07817-2;Q07817-3;Q07817;Q5QP59,-0.0388,0.2823,0.0038,39315.0,49696.0,43320.0,48646.0,49027.0,53228.0,37022.0,45474.0,52769.0,38825.0
Q8NBJ4-2;Q8NBJ4,0.0329,0.2842,0.0038,95719.0,96802.0,94612.0,103170.0,105740.0,103970.0,99553.0,101700.0,114740.0,93480.0
Q13188;Q13188-2;A0A087WZ06;E5RFQ9;Q8NBU1;E5RIM6;A0A087WVN8,0.0281,0.283,0.0038,120710.0,152730.0,135280.0,148950.0,154360.0,164660.0,125190.0,152820.0,164660.0,127730.0
Q96HR8-2;Q96HR8;D6RIB3,-0.0337,0.2805,0.0037,14924.0,16079.0,16101.0,16299.0,18918.0,17501.0,14094.0,17402.0,18003.0,14421.0
Q1RLN5;Q8IWW6-3;Q8IWW6-2;Q8IWW6-4;Q8IWW6,-0.0413,0.2805,0.0037,69862.0,91200.0,80722.0,91942.0,107270.0,98964.0,70121.0,86151.0,99938.0,77377.0
O00762;O00762-2;O00762-3;O00762-4;A0A087WVK1;A0A0A0MSE8;K4DI81,-0.0285,0.2805,0.0037,240000.0,256730.0,253180.0,254230.0,310240.0,269770.0,239180.0,263030.0,286000.0,242580.0
C9J712;P35080;C9J2N0,-0.0398,0.2797,0.0036,39010.0,47954.0,41859.0,45741.0,57796.0,45604.0,44553.0,44126.0,48645.0,43564.0
Q00653-4;Q00653;Q00653-3;M0R119,-0.0488,0.2795,0.0036,83894.0,114390.0,99731.0,117040.0,123520.0,115110.0,79904.0,104860.0,128530.0,97799.0
O75420,-0.0394,0.2802,0.0036,11754.0,12538.0,11537.0,11715.0,13235.0,12007.0,11604.0,12175.0,12772.0,11169.0
C9J8Z4;Q969P0-3;Q969P0,-0.0776,0.2795,0.0036,1492.8,1926.8,1435.1,1547.2,1988.8,1543.4,1615.9,1737.3,1607.2,1467.5
Q96S82;H3BUV9;H3BV23;H3BSQ2;H3BSE0,-0.0322,0.2801,0.0036,34883.0,44431.0,39468.0,41301.0,44584.0,42724.0,34895.0,40730.0,48326.0,35949.0
Q14204;H0YJ21,0.0425,0.2795,0.0036,3544100.0,4864900.0,4316100.0,4842200.0,4636200.0,5380100.0,3676600.0,4801300.0,5258600.0,4063200.0
P30043;M0R192;M0QZL1,-0.0199,0.2794,0.0036,514370.0,563650.0,529840.0,577500.0,601630.0,604780.0,524970.0,562840.0,595090.0,492690.0
P50579;P50579-3;G3V1U3;F8VSC4,0.0375,0.2788,0.0034,214970.0,290670.0,255430.0,297210.0,304280.0,322280.0,234250.0,291470.0,322740.0,243290.0
G3V1B8;H0YEB6;O60232;E9PN57;H0YEK1,-0.0366,0.2782,0.0034,61676.0,67156.0,60154.0,73446.0,75393.0,68952.0,58408.0,75479.0,72511.0,57571.0
Q96EY5-2;Q96EY5;E9PLL0;E9PLZ8;E9PQA6;Q96EY5-3,0.0373,0.2777,0.0034,8640.4,10407.0,9919.5,9845.4,9958.9,10838.0,9572.3,10481.0,10678.0,9060.7
Q9HC36;I3L0T6;I3L443,0.0258,0.2778,0.0034,73085.0,83191.0,76676.0,86570.0,92418.0,90381.0,75387.0,84697.0,88894.0,83247.0
P30519;A0A087WT44;I3L159;I3L1F5;P30519-2;I3L276;I3L4P8;A0A1B0GXH0;I3L463;I3L1Y2,0.0397,0.2782,0.0034,86760.0,117490.0,103730.0,119310.0,117340.0,133750.0,92900.0,116570.0,124890.0,98534.0
P45954-2;P45954,-0.0236,0.2782,0.0034,114750.0,128890.0,120770.0,128450.0,146400.0,139430.0,123220.0,122360.0,135370.0,114120.0
Q9NZT1,-0.0535,0.279,0.0034,8998.5,9110.2,9245.2,9315.2,9448.2,9114.3,9551.2,8418.3,9964.0,7933.2
Q58FF8,0.0563,0.2778,0.0034,98293.0,137070.0,112940.0,147960.0,141000.0,157020.0,97581.0,143940.0,153900.0,118030.0
Q93034;H0YCA0;E9PP19,-0.0385,0.2788,0.0034,383350.0,481770.0,450780.0,504840.0,586350.0,549750.0,402100.0,487910.0,529190.0,397940.0
A8MUM1;Q53HC9;C9JVR6;F8WDS8;C9J0U9;D3YTH5;F8WDX0;F8WB12,-0.0292,0.2787,0.0034,204670.0,208350.0,192030.0,212920.0,239050.0,232140.0,201060.0,205430.0,224530.0,184630.0
Q6NZI2;Q6NZI2-2;Q6NZI2-3,-0.0468,0.278,0.0034,522560.0,543120.0,484160.0,524380.0,722970.0,558910.0,529340.0,522270.0,568210.0,537680.0
Q13907;Q13907-2;C9JKM8;C9JD53;Q9BXS1,-0.0324,0.2754,0.0033,261370.0,253490.0,238640.0,273870.0,306660.0,283500.0,249270.0,267490.0,289000.0,230490.0
Q13480-2;Q13480;B7Z3B9;H0Y8F4;D6RIF8;D6RIS0,-0.031,0.2707,0.0033,53076.0,62905.0,59719.0,60221.0,60467.0,65693.0,53605.0,55702.0,66770.0,52507.0
Q9UPT8;M0QY97,-0.0374,0.2677,0.0033,172280.0,183430.0,167190.0,185680.0,243290.0,194080.0,171960.0,183740.0,208670.0,174770.0
B6VEX4;A0A0A0MRT6;Q8IZP0-10;Q8IZP0-8;Q8IZP0-7;Q8IZP0-2;Q8IZP0-4;Q8IZP0-3;Q8IZP0-5;Q8IZP0-6;Q8IZP0-9;Q8IZP0;Q8IZP0-11;Q8IZP0-12,0.0353,0.2683,0.0033,161760.0,216440.0,185870.0,210420.0,194580.0,229660.0,171390.0,203230.0,223870.0,177970.0
P39019;M0R2L9;M0QXK4;M0QYF7;M0R140;A0A075B6E2,-0.0258,0.2707,0.0033,402100.0,471760.0,390290.0,445950.0,487110.0,504550.0,391880.0,430180.0,480070.0,378440.0
Q9Y5K6,-0.0453,0.2767,0.0033,603750.0,618710.0,561100.0,685300.0,877690.0,716620.0,579800.0,675170.0,737730.0,560520.0
Q9Y570;Q9Y570-4;Q9Y570-3,0.0174,0.273,0.0033,401890.0,450330.0,414160.0,471830.0,489310.0,507010.0,417680.0,460390.0,493260.0,401920.0
P43304;F5GYK7;P43304-2,0.0556,0.2681,0.0033,11208.0,11401.0,10232.0,11434.0,13787.0,11709.0,12183.0,11536.0,12289.0,12778.0
P49914;A0A0A6YYL1;A0A0U1RQM3;P49914-2;H3BMB9;H3BN04;A0A0U1RR23,0.0361,0.2755,0.0033,58669.0,78127.0,72675.0,79601.0,81457.0,89527.0,66067.0,78777.0,84403.0,65524.0
A0A0B4J2E5;Q15269,0.0288,0.2678,0.0033,10594.0,12210.0,10813.0,11871.0,12320.0,12678.0,10587.0,12630.0,13240.0,10572.0
P49902-2;P49902;Q5JUV6;H0YHR8,-0.0496,0.2776,0.0033,238450.0,254480.0,231300.0,273380.0,374110.0,281570.0,244690.0,280010.0,295850.0,229780.0
A0A0C4DFT3;Q12959-5;Q12959-3;Q12959-6;Q12959-4;Q12959;Q12959-7;Q12959-2;Q12959-8;Q12959-9;E7EQD7;B4E2H8;H7C166;B7Z264;E9PIW2;B7Z2T4;E9PN83;Q15700-3;Q15700;Q15700-4;Q15700-2;H7C325;F8W750;B5MCC5;Q15700-5;C9J110;F2Z2L0;C9IYP1;C9JUA9;C9JN61;C9JCP6;A8MUT6;A8MUT9;Q6ZSU2,0.0267,0.269,0.0033,88096.0,112840.0,96956.0,108110.0,114180.0,120210.0,90304.0,107340.0,117920.0,99651.0
Q9Y2J4-3;Q9Y2J4;Q9Y2J4-2;Q9Y2J4-4;D6RIC7;D6RBK2;D6RJA4;D6RF61;D6RCL7;D6RFG0,0.0257,0.2703,0.0033,70344.0,84603.0,77175.0,85236.0,95393.0,86114.0,77347.0,84438.0,93352.0,81546.0
A0A0A0MT32;P38571-2;P38571;Q5T073,0.033,0.2728,0.0033,75378.0,105550.0,89061.0,100450.0,101720.0,111020.0,86249.0,97025.0,108280.0,85393.0
CON__P34955,0.031,0.2678,0.0033,266980.0,263720.0,243620.0,281750.0,301240.0,288980.0,266080.0,276680.0,310580.0,259490.0
P33552,-0.0451,0.275,0.0033,9909.5,11625.0,10959.0,10877.0,11390.0,11036.0,10414.0,11218.0,12529.0,8637.5
Q9UK76;J3KT51;Q9UK76-2;F2Z3M5,-0.0284,0.2695,0.0033,344450.0,360470.0,329850.0,374360.0,441900.0,385890.0,347280.0,369940.0,403030.0,324960.0
O95251-2;O95251-4;O95251,-0.0573,0.2747,0.0033,7250.2,9538.6,8272.0,8334.6,9589.6,7765.7,7554.8,7837.3,9363.8,8948.2
Q9H3P7,0.043,0.2727,0.0033,315670.0,446070.0,394670.0,440000.0,409140.0,470190.0,336600.0,432640.0,481200.0,372530.0
E9PRH6;F8WET0;Q8IW19,-0.0428,0.2737,0.0033,6316.5,8320.9,6579.0,7142.2,8083.1,7232.9,6499.7,6996.3,8383.1,6574.4
G3V0I0;F2Z2A9;O75896,0.0564,0.2728,0.0033,6093.2,7538.5,7013.9,6566.8,7013.4,7151.0,7588.4,6675.4,7527.8,6899.7
Q8N0X7,0.0348,0.2759,0.0033,226260.0,303090.0,265870.0,293220.0,285980.0,314010.0,238090.0,285660.0,332560.0,255660.0
Q9H074-2;D6REB4,-0.0204,0.2713,0.0033,177760.0,222000.0,195260.0,220570.0,231120.0,231300.0,184670.0,210060.0,232780.0,184210.0
O75436;O75436-2;S4R3Q6;S4R2Y3,-0.027,0.2683,0.0033,420750.0,453100.0,409650.0,447940.0,497070.0,472850.0,439850.0,431140.0,467180.0,396650.0
O75146;O75146-2,0.0487,0.2677,0.0033,130820.0,181890.0,167390.0,177350.0,158530.0,197590.0,136980.0,180940.0,197670.0,144790.0
F6UJY1;Q5T013;J9JIE9;E7EWH8;H0YB70;A0A0A0MTR5;Q5T013-4;Q5T013-3;F6UJY9;H0YB18;Q5T013-2,-0.029,0.2727,0.0033,86272.0,96640.0,91164.0,93545.0,98238.0,96975.0,87955.0,86828.0,102210.0,87610.0
Q8NEM2,0.031,0.2705,0.0033,61070.0,80545.0,71743.0,74907.0,75410.0,79084.0,65773.0,77243.0,82640.0,70608.0
Q8NFH4;F8VTY2,-0.0361,0.2682,0.0033,182330.0,181200.0,168780.0,190390.0,236320.0,203520.0,182000.0,187570.0,203490.0,166790.0
F8VVA7;P61923;F8VXB1;F8VUC5;F8W156;F8W651;F8VYZ4;P61923-5;P61923-4;F8VXR1;F8VYK5;P61923-2;P61923-3,0.0675,0.2684,0.0033,85553.0,140050.0,119880.0,131800.0,99872.0,142200.0,95637.0,121660.0,145430.0,109710.0
O43491;Q6R5J7;E9PMV8;Q6ZSX4;E9PPC9;E9PN54,0.0309,0.2676,0.0033,889270.0,1089400.0,987130.0,1157200.0,1166200.0,1233900.0,898460.0,1122400.0,1249700.0,966270.0
O43422,-0.0423,0.2707,0.0033,8868.9,10377.0,10239.0,9734.9,10982.0,11628.0,9585.7,9562.3,10020.0,8527.0
O15397;O15397-2;H0YH64;F5H2I3,-0.0408,0.2745,0.0033,31213.0,37156.0,37468.0,41156.0,40443.0,40383.0,29522.0,37313.0,43486.0,33963.0
Q92626;H7C1W1;Q92626-2;H7C300;C9J4I9;H7C3W2,-0.0184,0.2708,0.0033,206490.0,242700.0,217540.0,236470.0,268490.0,247780.0,208740.0,236850.0,254250.0,219100.0
Q92793;Q92793-2;I3L466;I3L3I5,0.017,0.2752,0.0033,225700.0,268750.0,246930.0,259790.0,281670.0,291870.0,242190.0,261130.0,286320.0,231180.0
H0YDU8;P53041;A8MU39;M0R196;A0A087WY80;E7EU14,-0.0257,0.2706,0.0033,624530.0,661220.0,589500.0,673880.0,774290.0,713990.0,622440.0,644530.0,711450.0,602000.0
O14530;O14530-2;B8ZZX4;F8WCJ3;F8WBV5;G3XAJ4,-0.0269,0.2764,0.0033,145680.0,169630.0,144850.0,169300.0,180830.0,162200.0,146090.0,164020.0,173130.0,155450.0
O00442;O00442-2;A6NIC1,-0.0627,0.2764,0.0033,234520.0,236910.0,217000.0,262130.0,389440.0,296080.0,232830.0,266420.0,280570.0,213880.0
J3KTL2;Q07955;Q07955-3;Q07955-2;J3KSR8;J3QQV5;J3KSW7,-0.0346,0.2749,0.0033,516740.0,548060.0,508620.0,543750.0,679430.0,552340.0,530900.0,540610.0,598640.0,524280.0
Q86YS7;Q86YS7-2;Q86YS7-3;Q86YS7-4;Q86YS7-5;H0YFC4;H0YFE9,0.024,0.2724,0.0033,89833.0,103710.0,99254.0,108110.0,105890.0,113260.0,92751.0,107560.0,111520.0,96186.0
Q86Y82;B1AJQ6,0.0447,0.2724,0.0033,62052.0,82848.0,78752.0,76413.0,75865.0,83847.0,72986.0,70004.0,85951.0,78479.0
Q9H6U6-7;Q9H6U6-3;Q9H6U6-8;Q9H6U6-2;Q9H6U6;K7ESE9;Q9H6U6-6;K7EJU7,0.0446,0.2757,0.0033,31730.0,42141.0,36876.0,41660.0,42363.0,44577.0,30989.0,43211.0,46843.0,37663.0
P12956;B1AHC9;P12956-2,-0.0388,0.2765,0.0033,664320.0,768740.0,687960.0,808140.0,985930.0,857540.0,629790.0,792660.0,866280.0,697380.0
A0A1W2PPB5;Q13873-2;Q13873,0.0399,0.2759,0.0033,18622.0,21865.0,21442.0,22316.0,25720.0,22303.0,21885.0,22832.0,23751.0,22675.0
A3KMH1-3;A3KMH1;A3KMH1-2,-0.0413,0.2765,0.0033,19174.0,27301.0,23343.0,24066.0,29770.0,27421.0,22033.0,24436.0,26302.0,20813.0
Q16851-2;C9JNZ1;C9JVG3;C9JWG0;C9JTZ5;C9JUW1;F2Z3H1;C9J3M0;F2Z3P4;F8WC70,-0.0707,0.2765,0.0033,3337.9,4464.0,3559.2,3828.5,3444.0,4413.8,3202.0,3366.9,3534.2,3453.2
Q49AH0-2;Q49AH0,-0.0633,0.2757,0.0033,2068.2,1949.4,1816.1,2248.7,2331.4,2272.8,1903.9,2079.3,2015.1,1803.9
B4DUA7;Q9NX70;M0R3F3;Q9NX70-2,0.0282,0.2719,0.0033,53852.0,64772.0,58899.0,62721.0,63652.0,66766.0,60687.0,59619.0,66544.0,59036.0
Q4LDG9-3;Q4LDG9;G3V2M0;G3V424;Q4LDG9-2;G3V389;G3V5I4;H0YM28;H0YJD6,-0.0418,0.2683,0.0033,24524.0,23187.0,25351.0,25363.0,30344.0,28667.0,23350.0,26359.0,25710.0,22494.0
Q5JPT2;Q96B97-2;Q96B97;Q96B97-3;Q5VSN0;Q5JPT1;Q5JPT3,0.0281,0.2752,0.0033,769970.0,764490.0,715040.0,825370.0,889270.0,888630.0,758800.0,808030.0,899940.0,735390.0
C9IZY8;Q96PY5;Q96PY5-3;F8W1F5;Q8IVF7-2;Q8IVF7-3;Q8IVF7,-0.0588,0.2727,0.0033,7900.4,9543.5,8073.5,9244.0,9064.4,9700.1,6319.4,8520.2,9069.4,8963.5
Q5STZ8,0.0788,0.2695,0.0033,3331.1,5068.7,4073.6,5360.3,6563.2,5467.9,4105.5,5343.2,6303.5,4613.4
Q5W0V3-2;Q5W0V3;Q5W0V4,0.0372,0.274,0.0033,115050.0,153130.0,140370.0,149500.0,150370.0,161540.0,118530.0,150400.0,169480.0,135920.0
V9GY66;Q86VX2-2;Q86VX2,0.0527,0.2692,0.0033,43677.0,65173.0,53951.0,62494.0,55897.0,69583.0,46114.0,61527.0,67705.0,50926.0
CON__P05787;P05787;P05787-2;F8VUG2;CON__H-INV:HIT000292931;F8W1U3;F8VP67;CON__Q9H552;CON__H-INV:HIT000016045;F8VQY3;CON__REFSEQ:XP_092267;Q8IWY7,0.0354,0.27,0.0033,766630.0,886440.0,790110.0,816500.0,823790.0,882050.0,774230.0,801350.0,923720.0,849480.0
Q6P4I2;H0YMT3;H0YMX2;H0YLH0,-0.0374,0.2711,0.0033,102340.0,115820.0,106890.0,123650.0,144300.0,135700.0,104520.0,121320.0,129110.0,93636.0
Q6PJG6,-0.0591,0.2688,0.0033,6806.5,9299.4,8670.8,8261.2,8307.2,7272.4,7492.9,8135.8,8976.8,8078.5
Q9HCE1;Q9HCE1-2;Q5JR04;Q9HCE1-3,0.0335,0.2697,0.0033,196570.0,243210.0,221340.0,221470.0,228530.0,242930.0,206840.0,221250.0,247170.0,230170.0
E7EM64;Q7L5N1;H7C3T0,-0.0328,0.2743,0.0033,153480.0,195820.0,172150.0,200500.0,205330.0,209030.0,150010.0,192200.0,201190.0,164070.0
P01024;M0QXZ3;M0QYC8,-0.0282,0.2702,0.0033,154710.0,176470.0,170870.0,174130.0,194690.0,174130.0,168220.0,174700.0,180110.0,162780.0
O96017-13;O96017-4;O96017;O96017-9;H0Y820;O96017-12;H0Y4V6;O96017-3;O96017-11;B7ZBF2;B7ZBF6;O96017-8;O96017-7;A0A087X102;B7ZBF7,0.0337,0.2773,0.0033,35987.0,49077.0,41984.0,46563.0,47220.0,49903.0,38760.0,47320.0,51460.0,41022.0
E7ER68;Q658Y4;H0YBR6,0.051,0.2716,0.0033,79877.0,115160.0,109000.0,114470.0,104200.0,127220.0,85991.0,113610.0,123530.0,98789.0
Q86U28;J3QSS7;Q86U28-2,-0.0224,0.2771,0.0033,107850.0,119870.0,109240.0,121460.0,137840.0,126490.0,109350.0,114660.0,129770.0,111770.0
P50747;C9JCQ9;A0A0C4DG27;C9JD75,0.0204,0.2701,0.0033,196490.0,238280.0,212080.0,233780.0,237190.0,252870.0,204320.0,237430.0,248600.0,203770.0
J3KN67;D6RGJ6,-0.1223,0.2729,0.0033,6309.6,9226.7,7456.6,8727.0,16838.0,7730.7,11204.0,8282.7,8593.5,7869.9
P52948-6;P52948-5;P52948;P52948-2;H7C3P6;P52948-4;P52948-3;H0YEN4;H0YCR0;H0YDF4;H0YCT1,0.0256,0.2693,0.0033,232640.0,282410.0,250520.0,266810.0,265380.0,287370.0,239390.0,264820.0,294070.0,250900.0
P86791;P86790;F8WD66,0.0394,0.2691,0.0033,95809.0,107450.0,101850.0,122570.0,119810.0,130010.0,89687.0,123990.0,124170.0,102300.0
REV__O60566-2;REV__H0YMK5;REV__O60566;REV__O60566-3,0.0503,0.2699,0.0033,15498.0,19698.0,17420.0,18241.0,22271.0,22523.0,20763.0,18208.0,19637.0,15868.0
F2Z357;A0A0A0MQY8;J3KPC5;X6R8W7;P47736;P47736-2;P47736-3;P47736-4,0.0539,0.268,0.0033,3057.1,3433.2,3489.6,3713.0,3352.6,3641.0,3180.0,3644.7,3892.7,3538.7
Q01201;D6R992,0.0455,0.2686,0.0033,10134.0,12495.0,11826.0,12277.0,11630.0,11938.0,11121.0,11762.0,13914.0,12095.0
P78362;P78362-2;H7C5L6;H7C521;F8WBW4;C9J2M4;C9JWF7,-0.0416,0.2732,0.0033,80841.0,101910.0,88689.0,98863.0,128400.0,103590.0,85937.0,97292.0,102550.0,96199.0
A0A087WUK2;O14979,0.0409,0.2719,0.0033,13419.0,14623.0,14681.0,15512.0,14327.0,17023.0,14590.0,15251.0,15818.0,13033.0
A0A087WYA9;A0A0B4J1R8;Q6PII3,-0.03,0.2754,0.0033,48854.0,50643.0,46915.0,56564.0,59254.0,54763.0,47186.0,54455.0,57784.0,45500.0
Q01469;I6L8B7;A8MUU1;REV__Q99880;REV__Q99879;REV__Q99877;REV__Q93079;REV__Q8N257;REV__Q5QNW6;REV__Q16778;REV__P62807;REV__P58876;REV__P57053;REV__P33778;REV__P23527;REV__P06899;REV__O60814;REV__Q5QNW6-2;REV__U3KQK0,-0.0411,0.275,0.0033,1007000.0,965460.0,920110.0,1079100.0,1327700.0,1091700.0,990280.0,1078100.0,1128200.0,904770.0
Q9Y6A5;C9JA91;E7EMT0;C9JWI7;Q8IX09;H0Y8F2;F8WC55,-0.0259,0.2675,0.0033,559490.0,580080.0,528690.0,585150.0,648010.0,607430.0,546520.0,562960.0,644240.0,520940.0
A0A087WWP4;Q96T37-4;Q96T37-2;Q96T37-3;Q96T37,-0.0506,0.2675,0.0033,2229.1,3033.6,2397.1,2683.7,2807.2,2731.9,2247.5,2599.1,2768.8,2453.0
A0A087WZG9;B4DSP0;A0A087WXK2;A0A087WUL4;A0A087WX23;Q86TG7-2;Q86TG7,0.0366,0.273,0.0033,49041.0,54155.0,51386.0,53738.0,51402.0,54839.0,48933.0,55139.0,58126.0,52552.0
G3V5X4;A0A0A0MRE3;Q8WXH0;Q8WXH0-2,0.0485,0.2694,0.0033,6315.0,6250.9,6476.3,7793.7,7477.2,7760.0,7044.4,6900.4,8158.8,6060.6
A0A087WZX0;Q86UU0-4;Q86UU0-2;Q86UU0;Q86UU0-3,0.026,0.2722,0.0033,190150.0,193720.0,186450.0,203320.0,227100.0,223780.0,186380.0,203470.0,234410.0,184060.0
Q05DH4,-0.0675,0.2696,0.0033,1773.5,2198.9,2383.1,2114.6,2073.6,2193.1,1865.6,2092.9,2310.9,1755.0
Q9BTY7;E9PIX0,0.0408,0.2296,0.003,68062.0,98398.0,89623.0,90554.0,86620.0,95863.0,73349.0,91719.0,102610.0,87152.0
Q5VTQ0-2;Q5VTQ0-4;Q5VTQ0;Q5VTQ0-5;Q5VTQ0-6;Q5VTQ0-3,-0.0199,0.1972,0.003,48259.0,59174.0,55787.0,57188.0,63449.0,63193.0,50046.0,59421.0,58810.0,51265.0
P14868;P14868-2;C9J7S3;C9JLC1;H7C278;C9JQM9;H7BZ35,0.0311,0.2359,0.003,825380.0,964900.0,860400.0,999940.0,1222900.0,1124900.0,914130.0,1053300.0,1074800.0,849260.0
O43379-4;O43379,-0.0862,0.2628,0.003,1546.5,1840.8,1805.7,1467.6,1826.6,1584.9,1837.8,1601.4,1540.8,1474.7
I3L2L5;I3L317;I3L4Q0;C9JLW8;I3L3A7,-0.0157,0.2126,0.003,60082.0,68524.0,63907.0,67510.0,72070.0,72384.0,62900.0,65731.0,72538.0,58698.0
P14927;B7Z2R2;P14927-2;E5RHG9,-0.0357,0.1914,0.003,84389.0,72394.0,71318.0,83714.0,85092.0,83783.0,79102.0,74967.0,84890.0,69772.0
Q9BU89,-0.018,0.2211,0.003,97698.0,115310.0,105170.0,108560.0,118620.0,115430.0,102250.0,105580.0,119080.0,101530.0
Q9NVG8;Q9NVG8-2;Q9NVG8-3,0.0189,0.228,0.003,419400.0,508350.0,466450.0,519440.0,538830.0,570690.0,450550.0,502680.0,556780.0,433430.0
Q5VTE6-2;Q5VTE6,0.0239,0.2535,0.003,46033.0,47950.0,46485.0,50473.0,55182.0,52820.0,47149.0,50553.0,54818.0,47378.0
Q5VTR2;C9J0A5;C9JXC9;C9JWJ4,-0.0205,0.2465,0.003,314320.0,360320.0,341660.0,356510.0,390260.0,375620.0,303400.0,352400.0,392570.0,333490.0
Q5T447;Q5T447-2,-0.0368,0.266,0.003,60422.0,76576.0,71832.0,71470.0,79028.0,75021.0,59779.0,70307.0,75074.0,72807.0
A0A087X0H9;Q5T8P6-3;Q5T8P6-2;Q5T8P6;Q5T8P6-6;Q5T8P6-5;Q5T8P6-4,0.0284,0.2124,0.003,49436.0,62655.0,56894.0,58290.0,59569.0,64712.0,52876.0,55815.0,62787.0,59079.0
G3V3G9;Q5TAQ9;V9GY54;Q5TAQ9-2;Q5TAQ8;Q5TAQ7;Q5TAQ5;V9GYQ9;A6NGE4;P0C7V8,-0.0279,0.218,0.003,425550.0,448770.0,437560.0,458600.0,463190.0,489190.0,441390.0,443620.0,478100.0,369580.0
