Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52
P62191,-0.0299,0.7451,0.1942,168364608.023305,164638051.2520487,168364608.023305,170051661.36417758,164638051.2520487,162658514.21038532,164082707.28575578,166247380.74585003
Q9HB40,0.0791,0.7449,0.1942,2462779.578269612,2557983.610597927,2295333.3182015405,2321252.703896459,2585204.8273536414,2651063.2311354913,2651063.2311354913,2300628.4860610776
A6NHT5,-0.0533,0.7455,0.1942,531138.4916927121,548146.4277864004,557323.7543645713,514604.4367486723,544075.0138882,498617.21919276554,524744.8983787273,505993.54678937356
Q92882,-0.0439,0.7446,0.1942,5331063.884613632,5253986.744625832,5097851.684780343,4958274.556897442,4848307.322532641,5064317.273277771,5120736.560606534,4985383.88926925
P48382,0.0642,0.7446,0.1942,1145985.4211154927,1175526.8410104597,1269336.8023078053,1263641.3750077847,1272199.4436075962,1203248.7551059597,1334144.0918842454,1264194.3924436136
Q9BRP1,-0.0345,0.745,0.1942,6342742.1361688655,6412297.008714486,6360908.44177889,6230155.924901676,6024358.941054399,6311640.965356367,6119515.5239084205,6294229.4021801865
P40692,-0.0449,0.7438,0.1937,3938635.6129814615,4148589.9890189865,4227984.713749761,4220503.938907909,3891065.51253274,3961850.058866345,4054098.75051635,4118954.331842574
O43513,0.0605,0.7435,0.1937,2766660.194292425,2592384.8188223876,2460310.9269159157,2435008.4363273787,2733096.6161845597,2679899.3738179146,2668386.320915003,2599869.232268263
Q9H0U6,-0.0425,0.7424,0.193,1751439.1925056116,1739091.9948867338,1788998.0448121636,1698959.7930894173,1627793.1706350483,1709932.6483642994,1755998.7898966437,1683699.1799687562
Q96I51,-0.0623,0.742,0.193,12012310.365288815,12062040.26103199,12807027.140710032,13442303.345150476,12115884.127143672,12394982.94030081,12227512.129340906,11430327.307993593
Q9NX70,0.1283,0.7426,0.193,936515.9500279992,881240.5767845548,776351.7595446076,711814.2503592911,937677.0454658902,867592.9294000737,967748.8818189977,826795.6942406036
Q15738,-0.0481,0.7418,0.193,17342980.01588147,18420372.622986063,18688467.45302395,18034886.02535608,16712875.164691227,17606585.937372927,17977894.72166213,17812679.788676202
O75808,-0.0616,0.7408,0.1927,855420.7691941736,919757.3024400008,977846.3193156888,971902.8528496637,885113.6525378313,880503.5407600214,909010.3654442258,889743.5107087649
P46934,-0.0388,0.7413,0.1927,4246343.796100717,4468498.254244667,4360039.969778556,4251111.593025464,4160477.2808424514,4125895.5266838185,4246343.796100717,4333373.411826207
O15347,0.0369,0.7411,0.1927,59090476.21629877,58421656.11777845,57977467.862991974,57732032.43498563,61270233.77062238,60552518.082680814,57460148.675736174,60045856.10257294
O15355,-0.0365,0.7405,0.1926,61528614.903422266,63950756.51520921,62882800.76175502,63762107.54099703,60925634.29101795,60457961.09267198,60856155.46790758,63607321.04934896
P30047,-0.0968,0.7402,0.1926,756088.2348581506,730749.2967172019,839759.0600339867,896852.5512164535,802312.0445335748,715154.9630673818,735459.6364530837,753958.432000558
Q9UGJ1,0.0862,0.7394,0.1921,649997.9173208893,658394.2496973966,687580.950598193,631296.4794127302,629152.9412627683,674833.6553304504,721729.3753442761,769948.4759433257
P20585,-0.0414,0.7386,0.1921,3427042.6836743485,3399355.419441203,3612091.5792255597,3468591.2064349633,3379040.5431692526,3328865.2459447924,3307216.5207387917,3498209.0126839248
Q7Z406,-0.1015,0.7388,0.1921,4901246.955806887,4325943.373792306,5489252.870368373,5019367.088691908,4421492.711196933,4601650.8097039005,4387585.443662046,4938253.339382529
Q9GZP4,-0.0523,0.7389,0.1921,49236185.16834984,50162966.434119016,49236185.16834984,50619632.58103954,49236185.16834984,50162966.434119016,48166568.47334583,44756617.42655639
Q7Z3B4,-0.137,0.7365,0.1903,7775348.5040095765,8029320.551228643,8220994.057169194,10797901.532175185,7579511.925922659,7735357.560908366,8055236.91266301,8025129.153758899
Q969V3,-0.0606,0.7364,0.1903,5425866.233782203,5687534.772849158,5932626.346539378,6024358.941054399,5334141.812705834,5327429.663588418,5733961.471656002,5722619.921084313
Q8IXI1,-0.0703,0.7355,0.1902,9657736.425482662,10490513.119595265,9999425.368305888,9617409.312523462,8639211.601295106,9917412.960256405,9830883.183140248,9519027.30745744
P78406,-0.0454,0.736,0.1902,25034082.5732552,25448705.204169523,24802364.177348807,24754264.865164228,22807612.06518765,24631687.6113012,24660582.29815102,24897491.71058804
Q92625,-0.0467,0.7355,0.1902,4414625.297500498,4378871.0957541745,4308841.083488019,4036405.5974786663,4051567.175055978,4231145.039393287,4170544.03348362,4131682.174703698
Q96FW1,-0.0404,0.7337,0.1889,30033299.202420387,30033299.202420387,31617665.192946132,31464032.155366704,30526025.78465933,29511065.201923274,30441599.101124197,29257397.317801636
P35573,-0.0508,0.7336,0.1889,11792090.206086319,12306195.575562991,12240840.955987686,12246649.604818547,11026867.9266925,11647143.92949571,11985780.143837132,12275282.066714846
Q9BY32,-0.0837,0.7331,0.1886,29822480.42314057,29037942.536521707,33666801.98386219,30006045.44303041,30739580.264371227,27949394.638511043,30109998.700297803,26812260.127640836
O95997,0.0987,0.7328,0.1886,3672359.817149434,3604482.9893172854,3144773.868121858,2942683.8242325233,3635156.8895144565,3457765.211422353,3540390.5598656824,3619077.621250111
P29966,0.0323,0.7324,0.1884,3364657.232335395,3331101.561179477,3384999.6407236373,3256383.2895645685,3449149.687247771,3339553.185518087,3412415.6631182423,3437824.9841306247
P61026,0.0468,0.7322,0.1884,87593532.13190106,89160794.71442598,87593532.13190106,86612778.8437634,85629421.31766455,89956802.13357098,92459914.96850176,94723341.55341142
Q5BKZ1,-0.0466,0.7318,0.1883,4890863.974194915,5126779.752789556,4871811.726486026,4816451.67446285,4588147.464199015,4694887.996536252,4823177.587950067,4977307.571224762
P51687,-0.0536,0.7316,0.1883,7447931.894676911,7394353.525332853,7802582.847359942,8016979.641774986,7782823.989989885,7340138.272823543,7311570.273552038,7107825.537557221
P22102,-0.045,0.7306,0.1879,199574763.4226227,211207436.323688,205634783.67401052,209193393.51403302,190861343.21154836,199009272.31158686,204915050.54311165,205634783.67401052
Q8TD19,0.1069,0.7304,0.1879,8216090.82853035,8591366.935719037,9084151.399458794,10504580.548023958,10194135.507533528,9154066.678908877,9513836.160993192,10203827.011247016
P46459,-0.0429,0.7306,0.1879,61132307.99546613,64608774.30045734,64162648.11445978,62678078.2175596,58535252.298655696,62057238.77217672,62453174.490638934,62156324.52757392
Q9UGC7,0.0487,0.7293,0.1878,2411879.7677820604,2360257.2823708444,2627580.9673698456,2450604.9118084647,2582096.3417273955,2543270.265044441,2513804.2312558973,2541329.444167177
Q96A37,0.0377,0.7298,0.1878,400560.4123140775,416449.11469190655,394527.7244426392,394527.7244426392,405597.51563143695,423199.11649381724,411599.547324655,407962.96095895127
Q6UW78,-0.072,0.7285,0.1878,227672.08545457193,226252.08473595124,226252.08473595124,235245.18848927895,197574.29572889052,236520.27269470232,223263.7186088449,215243.724435209
P52788,-0.045,0.7294,0.1878,95017233.078916,94723341.55341142,98708387.25856233,101680188.56345393,97646757.3395683,94480407.4086174,94320348.95190035,91645413.15362652
Q9H0B6,-0.0509,0.7285,0.1878,4453780.199135601,4566186.76868358,4863672.310746881,4856378.341361252,4591524.808604967,4414625.297500498,4436771.919589994,4638244.045374697
Q9BQE5,-0.0797,0.7287,0.1878,1617276.430886492,1630180.2135598992,1824365.2438772966,1821112.4526736261,1711467.3626260515,1554718.105057781,1547121.3073535464,1705752.4289651944
Q99550,-0.06,0.7298,0.1878,190897.62124223946,194908.117310779,208974.9137787016,202983.61063164443,202983.61063164443,190897.62124223946,190897.62124223946,180670.73597862865
Q96KQ7,-0.0344,0.7277,0.1873,9300004.218794802,9487999.67637903,9882331.837589558,9667921.042186799,9418950.520714674,9335819.193415284,9353278.923264058,9318982.557636935
Q9HAD4,-0.0771,0.727,0.1873,1174900.2130962806,1143580.8930041085,1266420.619804531,1173448.3406171773,1113597.757184348,1121868.9981081414,1239317.9919455915,1041309.6788022214
O43823,-0.0495,0.7269,0.1873,15920377.507484026,16103327.90570568,17342980.01588147,17481300.735338185,16143265.340012306,16236732.542529983,16074123.547693241,16082955.351151764
Q96B54,-0.0855,0.7267,0.1873,3242099.4389761123,3026656.856532993,3354993.8705466595,3576973.6500167362,3413755.280687357,2974998.478687442,3024551.4676145525,3024551.4676145525
P30740,-0.0348,0.7267,0.1873,59971327.40616421,57607458.28995372,60629637.04142049,57977467.862991974,57037396.30343333,57460148.675736174,58497005.97462922,57515292.762735955
O14745,0.0337,0.7249,0.1868,100197856.1625617,98708387.25856233,97646757.3395683,98330626.56351887,102506270.22439396,101990024.48337324,102130383.72222932,97646757.3395683
Q9BYC8,0.0557,0.7254,0.1868,1566744.4045089595,1515514.2113326145,1492712.5775646146,1467361.787552684,1630180.2135598992,1561508.9849510477,1627793.1706350483,1464909.0135209463
Q08379,-0.0507,0.7248,0.1868,26000517.097030412,26015268.47367947,27087389.364287667,28137849.388719097,26757971.039997905,25257532.18298711,25007117.397385594,26502986.798789006
Q15629,-0.129,0.7253,0.1868,1511894.8760794562,1713107.138058297,1820278.4912842417,2048207.1326470282,1547121.3073535464,1493607.845406563,1655057.6843183339,1765719.0523258124
Q9H0S4,0.0763,0.726,0.1868,117825.82929791856,102254.41289891856,102254.41289891856,105958.14159644114,105958.14159644114,116653.10313769772,117825.82929791856,110741.48826048755
Q9BZK3,0.066,0.7253,0.1868,322052.3558782827,316532.30461558327,344160.719404157,349568.9283173479,373526.91588307626,350305.8608436598,336779.3464742044,334166.1373345162
Q9H2M9,0.0468,0.7238,0.1861,18501534.555203643,19782418.11874498,19046917.908217598,18273802.34443558,18922516.509910356,19340528.19564469,19549762.021772455,20272684.546209604
P62140,-0.0596,0.723,0.1856,3994167.9583393103,3683061.4311267515,3909285.148771005,3604482.9893172854,3706270.451724381,3706270.451724381,3727749.150371444,3431870.3958613263
O00287,-0.0506,0.7222,0.1854,833856.902711783,817348.6028630434,838673.2583781596,837078.072151581,859744.6931178861,805371.8771457915,768740.0410884717,781241.6448599896
P14868,-0.0423,0.7224,0.1854,99227664.37843528,103126546.96644937,104597855.32790214,98157859.28754148,95233390.45559016,97646757.3395683,100624185.88264705,99859949.41022842
P11216,-0.0346,0.7222,0.1854,24337768.678873602,23968877.64758692,25275680.522702333,24942177.587736074,24312332.417658836,24312332.417658836,23814475.355688132,23735490.69824806
Q6RW13,-0.0877,0.7217,0.1852,721729.3753442761,782188.9393365715,784019.0806322831,773058.7108961891,632387.1731829843,730070.6212134421,774302.073509924,750469.4768100852
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9NPQ8,-0.0479,0.7189,0.1851,5143986.408180334,5412603.17474715,5602193.017151131,5387784.662362337,5132944.2125004325,5091428.1161248945,5156994.013111231,5459919.652105132
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q8NEZ5,0.0358,0.7171,0.1851,4211971.255258842,4078625.460243636,4269249.981816011,4070128.1260241116,4209736.7251393115,4191866.410327892,4290701.568441989,4354036.225210277
Q96EY5,0.0873,0.7185,0.1851,1835370.3553117863,1962292.2748487468,1705752.4289651944,1689899.8749755216,1804162.829420804,1869402.0494480731,1862058.6189274166,2105949.9952380825
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q96NB1,0.1094,0.7171,0.1851,1717070.637478359,1501448.94717462,1357234.9070664279,1379653.5870848775,1736197.1759578835,1490704.6217964916,1593089.997703839,1585660.7931913075
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
O95295,0.1867,0.7206,0.1851,3144773.868121858,2740985.7744357693,2019890.7174564784,2163486.953185255,2978296.364138197,2573270.144625525,2890272.7237757873,2853291.038368684
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q8NBF2,-0.0453,0.7181,0.1851,10477723.281452606,10682480.44290799,10393146.521453794,9941252.031821297,9601688.88692005,10330946.63453588,10143757.389808083,10135309.015324079
Q9BX63,-0.0585,0.7183,0.1851,957846.5535376351,921395.7449761701,948432.3915078348,1057099.9859420883,936515.9500279992,937677.0454658902,910758.9930577516,940645.8957816908
Q5QP82,-0.1058,0.7202,0.1851,1604645.2551465672,1602364.685060648,1745140.9587319223,1943606.9018677452,1764717.2781179287,1464909.0135209463,1560561.8323898115,1612013.3376886258
Q86Y82,0.0528,0.7204,0.1851,5469068.912184876,5432394.721802826,5235212.54568144,5270187.720801656,5548382.852345481,5240005.371550047,5521726.53822529,5911432.6797708
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
P51153,0.0599,0.7191,0.1851,1451271.7519725224,1468689.6699882362,1449523.7087749457,1361655.1642176574,1398232.2932966575,1531306.8980752458,1467361.787552684,1581109.8566587402
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9NVP2,-0.0375,0.7207,0.1851,2495463.0646644956,2395832.5701791276,2508975.739460814,2406177.2312283865,2381131.6053237747,2446693.086098184,2402046.301802292,2324287.207485206
P63279,0.148,0.7212,0.1851,61921963.79101732,55715821.92821976,45517879.06140069,46426651.65512282,61921963.79101732,51100683.416752435,58832874.07410407,59030092.63510117
Q9NUP7,-0.0964,0.7196,0.1851,2648780.0698901154,2544866.172036359,3075018.096350734,3054575.649683711,2810191.801302875,2551570.175774441,2670474.763734894,2530808.068902558
Q96CN7,0.0375,0.7169,0.1851,62768194.27246694,60956727.62096322,62057238.77217672,59866803.66901763,63436318.43473126,64647511.00104611,63125571.57465685,60925634.29101795
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9BVP2,0.049,0.7181,0.1851,5004993.587582296,4630902.429769944,4721227.884387986,4478531.770634866,4776184.840652933,4938253.339382529,4908716.444061147,4848307.322532641
Q5VV42,-0.043,0.7174,0.1851,7360377.08861336,7749670.120768296,7970726.359421771,7668563.063696806,7374303.53499256,7293614.256539985,7469932.366005631,7702616.622116044
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q15459,-0.0322,0.7201,0.1851,75772334.4289457,76600150.98333125,79161819.1325715,77383469.07618701,74544681.5417892,76600150.98333125,74801897.41502686,76140078.94737972
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q9P287,-0.0434,0.7164,0.1851,19229266.148596726,18493461.12046969,20272684.546209604,19340528.19564469,18706368.92706574,19218290.155985244,18542775.52207383,18542775.52207383
Q96BN8,-0.0433,0.7159,0.1848,8100159.692770035,8246388.558728264,8134413.223151877,8663276.903055867,7767646.523891765,8048630.643388999,8044870.90657007,8300625.297064841
O96028,-0.0895,0.7152,0.1848,983297.3709555237,950758.4826175888,955803.483470284,1090781.6615482187,1018022.2692110424,923230.3782034809,845365.6930510659,957204.2387783616
O95292,0.0501,0.7151,0.1848,23968877.64758692,24155316.159883644,23003693.902023893,23192196.560042575,23637972.48786527,23450648.930230036,24819109.546944104,25800906.696535237
Q7Z569,-0.0646,0.7153,0.1848,16887897.714313135,17005651.357282665,18706368.92706574,19261823.733151793,17664930.164679725,16938057.894598715,17088540.753172945,16920660.97451785
P62834,-0.0564,0.7141,0.184,3429648.3016173495,3507999.034410952,3373536.265009513,3555683.422544172,3100523.019537045,3322477.5026514037,3530912.966844727,3392836.17567115
P30154,-0.0392,0.7122,0.1838,8466900.415205743,8976212.315965958,8591366.935719037,8431227.515537752,8148929.620477698,8466900.415205743,8374896.9612391265,8545867.392484715
Q8TDD1,0.1083,0.7127,0.1838,595015.6422153274,616898.4603313713,531783.5372772452,495730.90604396566,562507.7547719041,639665.6822964002,639665.6822964002,567597.9015112554
Q9H1H9,-0.0324,0.712,0.1838,3916813.730814858,3961850.058866345,3916813.730814858,4021601.746490532,3757240.5135456445,3911998.1300479323,3867505.921778104,3930943.2079700907
Q69YN2,-0.0341,0.7119,0.1838,11755778.6988113,11824223.100793157,12469685.816451462,11999910.417615714,11721489.62126675,11674231.771328857,11721489.62126675,11799240.724096613
P33240,0.0401,0.7128,0.1838,34186837.62596651,33424758.48072392,33058088.47531798,31772265.31656657,33970408.00107916,34913692.02202131,34015077.96297822,33248228.302052207
Q92805,0.0319,0.7123,0.1838,3606112.3135397527,3619077.621250111,3727749.150371444,3699240.9429103374,3787011.6271045855,3703946.5264208834,3683061.4311267515,3805796.8678523414
Q9UEG4,-0.0558,0.7125,0.1838,3807610.0913268304,3858313.952121344,4038534.1268418347,4261191.477234086,3987007.835692013,3721694.953677201,3807610.0913268304,3833782.045641509
Q6P4R8,0.0739,0.7119,0.1838,712715.3544627028,709587.2639256644,659396.8364832287,600781.6446096039,701457.3732288925,720546.5842923904,701457.3732288925,693618.2102479832
P31942,-0.068,0.7107,0.183,20022947.534309763,21311594.03400842,19638246.61837936,19281072.27012299,17888641.93954833,18757204.701655682,19298593.09149716,20664667.288531877
Q13148,-0.0652,0.7106,0.183,14103344.974374836,14986082.364860857,14219623.394292671,13723373.359684544,12515355.27683242,13751889.101961479,13845106.926785653,14446450.904592196
Q6I9Y2,-0.0283,0.7101,0.1828,15935633.644726338,15796114.010517089,16152746.323559923,16134394.93797039,15658245.36425007,15533806.347396895,15935633.644726338,15647615.830577102
