Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
Q99986,0.2412,3.2916,1.6385,9738708.222288007,10718401.810415573,9973895.245693933,9519027.30745744,9580950.445340002,10477723.281452606,11503168.304820644,11824223.100793157,12441369.198495205,12352679.034845924
Q86VM9,0.2807,3.2707,1.6289,32348250.2121774,31962387.23981421,33817275.79446857,34399577.502786025,31464032.155366704,46930099.391150355,38058052.17357007,38098893.167788096,39116151.77617904,37607466.39805735
P26368,-0.1174,3.2707,1.6289,161098894.15927985,160855507.2673956,159565168.6160004,163304241.31956598,163304241.31956598,154682859.62395418,152572958.95668164,148645543.5040367,143157815.15299755,146191844.49631238
P49756,-0.1091,3.2726,1.6289,34932471.68472276,35135203.53020047,35206237.29387827,35321117.442859,34186837.62596651,31224970.433995757,32544361.862227388,31996932.79164088,33190770.1514557,33127272.966042403
Q9UL33,-0.1118,3.2631,1.6276,3619077.621250111,3447708.1400709213,3624701.899264123,3504486.7768010115,3591326.8019044264,3346688.906529166,3287233.8476222814,3373536.265009513,3211277.0345150265,3242099.4389761123
Q99570,0.1154,3.265,1.6276,8478564.658263683,8583383.39395601,8827853.944688063,8644676.94431549,8269205.71690092,9035884.88133953,9191086.975890923,9262836.449473348,9303278.405178491,9573199.6067342
Q8TB03,-0.1034,3.2556,1.6232,3154804.0517840404,3119325.8797353623,3181715.8770112935,3228041.084987211,3107205.1147354953,2953962.600738264,2939135.9462375836,3016053.898719728,2846224.203485997,2945140.316673193
Q6ZXV5,-0.1913,3.2078,1.5785,1940461.205793051,1823551.8746714653,1733527.545186444,1663025.1430228858,1748063.4608305478,1496318.37224658,1603281.853726381,1548491.421541751,1531306.8980752458,1615334.605952293
Q9NRH2,0.2959,3.19,1.5637,105958.14159644114,108580.39411603713,122866.52574608407,95254.01079497466,105958.14159644114,120161.60561423592,137368.5341055779,137368.5341055779,137368.5341055779,127721.75709037531
Q9Y4K4,0.1487,3.162,1.5388,864089.9342767077,865577.8045601888,814889.5870676022,918102.1472455614,894671.9687549098,982174.3018531981,975772.0406951148,931082.8548914843,971902.8528496637,966444.2791938521
Q96DB5,-0.1318,3.13,1.5158,9388336.35887834,9527770.552476823,9023920.267994309,9071091.775835942,9325313.136226838,8044870.90657007,8339619.842825329,8628564.36095465,8452289.140868373,8839013.056600558
Q9Y6R0,-0.1023,3.1308,1.5158,2153434.0345961284,2100759.9985946785,2077157.641557226,2023017.0243189589,2112348.8913350753,1937232.2301442942,1958642.4674895168,1982421.1997669109,1906515.4080655205,1964361.552400513
P31751,0.0924,3.1359,1.5158,13840916.971313216,13709077.899639368,14325799.301922895,14300086.123534938,14135132.294360641,15007504.450396147,14849301.566475874,14877229.902624248,15063359.013265299,15153113.731666647
P28482,0.0954,3.1128,1.5016,204915050.54311165,203908106.375977,203908106.375977,196659396.52287102,208372068.24339548,220481222.25968283,217724957.47434434,218874721.18919396,215068031.15401012,215068031.15401012
Q96DH6,-0.1098,3.1039,1.4956,16143265.340012306,15968688.344595496,15785395.152520644,15462137.320587505,16747514.672047682,15057617.802216172,14960887.348711947,14849301.566475874,14751112.111234823,14594567.779136416
P52434,-0.136,3.0877,1.4824,12589901.32498686,12316704.248934519,13560605.38273946,13139912.83833759,12807027.140710032,11426503.9603019,11755778.6988113,11792090.206086319,11463290.590256162,12164475.663275557
P31321,-0.1143,3.0832,1.4808,1908544.996839897,1824365.2438772966,1900625.2890664244,1820278.4912842417,1835370.3553117863,1706649.6925006255,1788998.0448121636,1716115.0558714229,1704385.4145529277,1665982.528189847
Q9GZM8,0.1842,3.0609,1.4614,1700189.8832547045,1674926.6309738797,1725341.7215456157,1760832.7831693832,1627793.1706350483,2092111.743590386,1966604.7746441015,1939257.1497777952,1883457.1230585105,1774362.3895122635
Q9BW91,0.1175,3.0344,1.4377,25659197.77436312,25484505.080503665,26602723.20665814,27035529.56410725,26854589.261792064,29367892.03498944,28802779.414945822,28964278.858481746,27527435.755230542,28137849.388719097
O14662,0.1437,3.0252,1.4314,1707547.416180716,1786974.6527312377,1713107.138058297,1703878.6027503477,1607761.4797733296,1815454.37135036,1820278.4912842417,1896513.3809459985,1925313.5811468197,1952486.753678256
Q12849,-0.0982,2.9994,1.4084,26048551.247316495,26048551.247316495,25080919.422677707,24963105.568829883,25757722.8555445,23192196.560042575,24155316.159883644,23828890.106958285,23989944.596178498,24312332.417658836
O94766,0.0887,2.9781,1.3899,604382.5494083649,590895.4482046488,583782.464239475,583220.2957579817,605662.2719737444,641105.931053496,637053.8443840967,629152.9412627683,626234.2765044424,622446.6183757125
Q10713,0.3866,2.9697,1.3843,20022947.534309763,21122344.18573748,25145957.619043324,27368494.678360716,19485867.160576098,29296199.400588147,27443063.606909372,29037942.536521707,30207845.59873071,30711219.81749925
Q9BQG2,0.0983,2.959,1.3764,3298660.427108223,3361256.851085303,3272749.1361336885,3423377.52804643,3242099.4389761123,3560341.67956749,3586345.350757766,3553877.7888892107,3449149.687247771,3617936.359243665
O75791,-0.0936,2.9431,1.3632,2450604.9118084647,2444915.2227028846,2507477.700424327,2463921.154771848,2444915.2227028846,2378050.414888322,2327468.64232329,2324287.207485206,2272692.6149053257,2238097.9867066056
P42785,-0.1275,2.9275,1.3504,8452289.140868373,8281890.055714186,8663276.903055867,8343945.01425335,9114204.053200599,7879999.295370247,8034285.733418477,7963813.747703298,7646652.913316429,7690466.961882111
P41223,-0.1001,2.904,1.3296,12316704.248934519,12176883.774830721,12633533.14764079,12192740.721324997,12394982.94030081,11317065.092310121,11166249.48799369,11799240.724096613,11442061.039473183,11865412.246860687
Q96NT0,0.1437,2.8862,1.3145,1029229.5478407633,1034968.7021085664,984562.1617033824,992643.2366245287,945192.9087100996,1095744.418948643,1061734.9882110537,1105550.3802455072,1171506.4446092304,1074466.1260808073
Q15369,-0.1027,2.8704,1.3014,42655521.91349085,41948789.378334925,39650513.1123949,41009108.63175528,41948789.378334925,39281857.62472963,38494548.668518215,39153805.24780168,38098893.167788096,37908822.51760179
O60678,-0.114,2.8625,1.2962,20093386.809597105,19854096.30910551,20849085.665114824,20495946.22748912,20102575.18601771,18083926.20758692,18567237.678587824,18434865.693720892,18864503.445395887,19766804.66214305
Q14498,-0.1489,2.8591,1.2954,28734752.756425124,29869373.24870937,27240980.382295523,27733192.006879367,27415628.08504166,23915449.47025366,25201013.1603253,25353451.033458307,26048551.247316495,26658168.12383548
O43175,-0.0797,2.8467,1.2878,90229370.19946738,90516126.98958683,88282907.61147042,88830792.71884258,89762671.62320942,84829729.1610693,85827118.65665914,85629421.31766455,82743248.32192492,84564580.63830283
P31749,0.1573,2.8462,1.2878,2276658.9860500577,2234127.0802867827,2105949.9952380825,2121064.92320431,2421807.324191121,2466626.403196131,2448373.5379490196,2450604.9118084647,2497701.4822293073,2567306.245786847
A0AVK6,0.2869,2.8068,1.2532,583782.464239475,613747.7649100086,566770.7461633385,555078.6968633159,630077.8203357245,631296.4794127302,697922.1626445549,840483.6737099309,687580.950598193,753958.432000558
P51553,-0.0916,2.8064,1.2532,9724707.926970668,9675554.748784745,10096534.245005323,9796017.428589625,9866869.040778415,9329323.179121718,9254514.138530428,9325313.136226838,8885313.629326481,9343556.264270552
Q8WUH1,-0.1336,2.793,1.2442,3376827.4468409354,3350953.0674309144,3279525.086006996,3346135.6923647206,3488156.405705485,3105665.1772024534,3051264.7427597465,3167934.6405676077,2850260.7371487883,3186046.075286681
O75167,0.1065,2.7922,1.2442,2179628.273967694,2213076.1451186417,2314777.0902294433,2344640.7553405142,2260517.8669957505,2501843.629214025,2450604.9118084647,2421807.324191121,2431763.1016837084,2370639.3190754913
Q9Y5P4,-0.0823,2.7782,1.2327,23989944.596178498,23915449.47025366,24504919.64208515,24312332.417658836,24022137.78998606,22178916.00987527,23102651.75609328,22696058.837515917,22795923.017682076,23285854.360871084
Q86Y07,0.1103,2.7681,1.2301,1055995.9712659721,1067808.9754214408,1113597.757184348,1077337.3010558356,1120213.3686671567,1179511.33325007,1128250.4865291305,1204596.9245288055,1151520.4167245561,1203248.7551059597
Q9NRW3,-0.1164,2.773,1.2301,4381430.761820312,4240502.812271813,4507661.373062451,4237292.145791029,4617719.30910446,3965116.214080201,4070128.1260241116,4044764.5959024117,4028216.4618798257,4163657.102874861
Q9UKF6,-0.096,2.7696,1.2301,30582409.475048833,30711219.81749925,31224970.433995757,30299332.596263167,31859358.231303014,28028086.9275323,29473995.501566168,29539872.840563938,28465006.235990092,29217993.481176097
O95747,0.1089,2.7594,1.2239,23355174.846468717,23828890.106958285,24581707.56466876,24819109.546944104,22683606.988405623,25659197.77436312,25448705.204169523,25541794.627267968,25964739.94299453,25940175.23956551
Q53EL6,-0.0994,2.7557,1.2227,16568248.828398677,16681282.206635,16712875.164691227,16857605.024098836,16568248.828398677,14778160.023359187,15790753.617289213,15489634.539776891,15734728.831437588,16074123.547693241
P67870,0.1238,2.7477,1.2172,29742790.847929463,28522056.47870562,27060255.587021355,26942785.18575592,28964278.858481746,31406951.945703298,30794566.42582357,30836241.582521554,30739580.264371227,30006045.44303041
Q9BQ15,-0.1655,2.7399,1.2118,1223783.2012377807,1177289.3061376284,1151520.4167245561,1254378.8857282375,1201828.90936531,1078528.1341438359,1138279.6826586083,1097831.584095192,973404.3525245797,1074466.1260808073
Q92930,0.1019,2.7227,1.1971,7198802.411753977,6969056.014270557,6882789.131484217,6965573.938573798,6775692.490993796,7575726.202364818,7566193.8037631465,7484942.278269883,7590967.899385979,7124209.888182407
Q5T5U3,-0.0877,2.7163,1.1931,2378050.414888322,2431763.1016837084,2370639.3190754913,2394663.349143627,2495463.0646644956,2328679.771110346,2269042.6560263205,2247912.5793594182,2276658.9860500577,2235826.222900911
Q1MSJ5,-0.1175,2.6978,1.1769,9610411.998459902,9513836.160993192,9633749.431258772,9577890.823540846,10424417.683449024,8858837.29722244,9343556.264270552,8912816.914882554,8880107.06388995,8934995.61150603
P29083,-0.0747,2.6735,1.155,9209720.992418287,9027158.199891772,9242225.18347565,9120276.356787737,9362115.026616847,8772973.743091296,8802814.830698976,8700108.907631038,8575077.562496146,8789910.712872572
Q9UHB4,-0.1884,2.6583,1.1423,1638726.0671282227,1658938.0824008952,1909574.8235163316,1793634.8821311274,1690655.6110848845,1655057.6843183339,1480929.0978718218,1461207.9627264012,1506857.5518010177,1518346.1597222993
P62877,-0.1467,2.6543,1.1406,12332812.599812966,11889321.665650608,12385119.217053356,12914091.962346286,12062040.26103199,11267441.782074973,11130330.219244037,11526725.051610664,10194135.507533528,11544576.222928556
P31943,-0.1269,2.6467,1.1353,163304241.31956598,165633768.42676628,165633768.42676628,164638051.2520487,153241733.48834035,141343397.30551305,144892342.48232815,150650289.0388314,152572958.95668164,154682859.62395418
O95639,-0.1368,2.636,1.127,6177696.736317221,6480443.863560593,6510248.12870119,6498557.659407255,6733308.473738202,5625540.437776461,5997776.698639836,6039891.279455442,5602193.017151131,6216770.800528373
Q02252,0.1106,2.6328,1.1261,1925313.5811468197,1881590.8253015522,1847845.697107262,1824365.2438772966,1943606.9018677452,1941807.2087288185,2082052.8655538892,2085273.852401148,1993927.924236303,2071657.5771682828
Q16644,0.1058,2.6304,1.1261,4021601.746490532,4054098.75051635,3965116.214080201,4049703.853885817,3779571.707237435,4154280.2103200424,4163657.102874861,4325943.373792306,4347366.153758339,4389091.482053269
Q9H334,0.1184,2.6277,1.1256,243138.33132974274,253691.3370309539,267533.9638608577,252815.98162182225,244403.8811721539,265889.04098109255,271241.2081313585,271241.2081313585,284539.99958903453,276169.04968506226
Q16513,-0.0848,2.614,1.1142,1813040.145700285,1866500.170821304,1833275.5939683814,1777149.6720578754,1878242.433885447,1713107.138058297,1769727.815620901,1717070.637478359,1732228.644932151,1711467.3626260515
Q6P2H3,-0.0801,2.607,1.1096,9812903.281754991,10062833.069765938,10158191.423209568,9929291.996133454,9838253.033191638,9610411.998459902,9487999.67637903,9424639.862422379,9154066.678908877,9436073.137209795
P20226,-0.1058,2.6031,1.1079,3277303.723751105,3070562.1208290085,3291990.655685322,3303271.567032629,3190697.860399465,3064250.4350896636,3079058.121847295,2982153.0483215177,2899693.5330334376,2966246.6800122117
O15078,-0.1193,2.5578,1.0649,2060667.6053766115,1988910.8358494523,2089952.365661282,2101269.7225397266,1987955.083673151,1919869.0625027136,1907529.9259094966,1803171.5654523463,1978272.547692256,1811535.4530878365
Q9BSY4,-0.1604,2.5537,1.063,3852670.8899652897,3753884.2888489733,3790691.739260824,3899916.379713253,3770190.6016994854,3586345.350757766,3354993.8705466595,3658435.36563301,3076650.423947755,3413755.280687357
O75832,-0.0855,2.5418,1.0533,24022137.78998606,23243938.873217337,22774857.950401697,23735490.69824806,23864210.620892674,21611951.74418056,22323541.7365696,22572785.13290132,21931454.206277754,22428054.113364372
P53634,-0.1505,2.5319,1.0456,17213452.836768325,17088540.753172945,16512831.059266288,16210074.886799045,17384683.78594218,15504870.06458598,16143265.340012306,15586008.149372807,13849298.15065146,15039726.335190613
Q9H6R7,-0.0919,2.5289,1.0449,4701551.629155318,4732057.160419113,4941949.884732222,4823177.587950067,4763557.424627851,4634408.225327733,4528081.580045823,4378871.0957541745,4572169.0955278985,4372802.169289209
Q9Y5A9,-0.071,2.5097,1.0279,55784150.76295066,54891203.300937586,54317244.94810925,55915229.33454277,54891203.300937586,52373648.6882869,53318702.227648914,52080398.07663916,53102979.713794455,51685619.1682678
Q9H8M7,-0.0774,2.5047,1.025,3468591.2064349633,3496627.787253707,3576973.6500167362,3495047.276553185,3632935.8994948,3331101.561179477,3356626.097254752,3305916.5110235233,3420596.427815908,3331101.561179477
O14763,0.1099,2.4875,1.01,1277379.3122300508,1223783.2012377807,1154640.7445597313,1187401.220126104,1165580.3901607543,1311298.6336321854,1279571.7714148974,1327230.1646652035,1282127.379218619,1280674.578138088
Q8NI08,-0.0856,2.4774,1.0021,6587392.897925636,6550812.431262085,6969056.014270557,6900897.289963144,6805879.747506964,6360908.44177889,6421243.689128631,6451127.59005603,6348361.841407902,6276406.792517729
O95835,0.1904,2.4717,0.9986,467056.0084710741,503140.4938525496,473057.14002738975,524744.8983787273,442385.8943996025,549246.0143175729,527145.1650995025,534451.9824324319,605346.7429045755,533023.7163119692
O43681,-0.0968,2.4593,0.9883,14836935.345832685,14085378.047847265,15093828.904371772,14675134.90542966,14899332.88573042,13569322.173315799,13816122.94210012,14107784.620057896,13252598.704850823,14068592.550763644
O60506,-0.0823,2.4513,0.9824,208372068.24339548,209193393.51403302,204915050.54311165,210108902.40248284,199574763.4226227,191904745.94779527,195893691.86029944,190861343.21154836,196659396.52287102,199574763.4226227
O14974,-0.0866,2.4457,0.9789,51865039.22651726,52175867.2573954,54534843.197655894,54891203.300937586,51865039.22651726,50691861.585280694,49737015.34257646,49431117.96673943,50547726.87563986,49406785.892101355
Q9Y2K2,0.2209,2.4337,0.9691,4537069.849844664,4627626.829673706,4596911.337816176,4328681.434771582,5364504.091333589,5387784.662362337,6030483.685619527,5398731.473665681,5477649.408265466,5016238.142300085
Q96S82,-0.0718,2.4116,0.949,4558140.170765581,4436771.919589994,4482720.659348213,4490689.087427073,4368016.66557607,4312647.262020002,4269249.981816011,4287667.228492015,4206602.0410559485,4174531.9774902165
Q96BX8,-0.0916,2.4086,0.9482,2321850.786726136,2209532.666680108,2204910.934735295,2145633.177561314,2305306.651830093,2079628.4841158679,2086288.279617192,2079628.4841158679,2130384.992568013,2118666.2653280757
Q9NP97,-0.1689,2.4057,0.9473,23681243.61561894,22774857.950401697,22956944.330555897,23828890.106958285,22609708.402856868,23405334.048196156,20210349.712324496,20403213.947752118,20031257.970557123,19218290.155985244
P16150,0.1094,2.3991,0.9449,24819109.546944104,25136218.65970424,25569602.373937804,24155316.159883644,23968877.64758692,25596716.854432773,25771781.989747494,26833076.351224143,27921407.637192592,27301485.19887046
Q9NPI6,-0.062,2.4009,0.9449,5074633.46090519,5069311.334958636,5069311.334958636,5182534.052135376,5105508.650167954,4910939.299915789,4861409.62218444,4919671.5498276325,4871811.726486026,4863672.310746881
Q9BW27,-0.0821,2.3933,0.9411,8934995.61150603,9032076.532278094,9228332.53146482,9050194.015877372,9291840.7643219,8443327.653271753,8531016.362852678,8443327.653271753,8663276.903055867,8942121.079865811
