Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
Q8TCT9,0.0354,0.4008,0.0311,9838253.033191638,10247150.365317488,10358189.272318702,9700822.277746184,9414711.85518921,9649747.018837823,9558035.597338468,10008254.669264447,10861725.17679405,10393146.521453794
Q96T76,-0.0898,0.4006,0.031,3251803.79259554,3453678.28649993,4541986.099227747,4042953.1920686984,4087124.8398803445,3971810.1942337905,3337427.739797011,3379040.5431692526,3333176.9087255127,4065898.5566354147
Q9NP92,0.0426,0.3996,0.0305,3805796.8678523414,4080514.476979812,3706270.451724381,3539055.0196242062,3630002.1952053546,3468591.2064349633,3800067.0140980897,3848404.5909499805,4051567.175055978,4036405.5974786663
P46527,0.0494,0.3996,0.0305,1147328.7637310459,1097023.4541979765,1177289.3061376284,1166976.3152687072,1339722.7488741393,1327784.835948366,1178622.2940809322,1270085.5181599567,1152786.1524125375,1166976.3152687072
O43598,-0.0278,0.3997,0.0305,39475914.16637445,39419554.880602196,38284369.1770208,39153805.24780168,40422804.43377125,40353358.380115144,39436788.05946769,38494548.668518215,36713242.94358978,36801838.38163792
Q92643,0.0352,0.399,0.0303,2014355.2812857558,2183943.3294993807,2199540.7362082615,2204910.934735295,2029652.047293219,2053186.6863107008,2101269.7225397266,2238097.9867066056,2160698.433379066,2272692.6149053257
Q9BWH2,0.028,0.399,0.0303,5163836.709914418,5082604.035042698,5132944.2125004325,4792213.423532451,5190146.856856391,4871811.726486026,5160495.334785438,5192720.632189699,5244188.089823408,5227861.463318243
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
O15525,0.0285,0.3977,0.0301,2187288.694782709,2093892.3463943056,2010123.8745109916,1998182.798978184,2078234.4986757815,2160698.433379066,2065575.3378809835,2111240.967357996,2067223.0486657552,2104975.775680743
Q96PZ0,-0.0151,0.3983,0.0301,69527484.59300019,68928477.33429004,69029727.33924992,69935505.1861131,70452351.7624625,68807583.88843103,68648383.35361472,68807583.88843103,67440940.0425346,68393436.73119365
Q969G6,0.0316,0.3972,0.0301,4732057.160419113,4486249.914903295,4601650.8097039005,4314996.145505162,4890863.974194915,4599133.1013325555,4810116.481628633,4788403.14490609,4544644.610674275,4647458.719633622
Q5JSZ5,-0.0268,0.3984,0.0301,9461278.650495518,9414711.85518921,10062833.069765938,10366688.986349078,9772332.967858523,9838253.033191638,9601688.88692005,9601688.88692005,9524195.67191643,9303278.405178491
P05165,-0.0226,0.3985,0.0301,2632699.794024538,2658068.7514492334,2698747.366953615,2709782.5413193717,2663501.38423636,2541329.444167177,2590076.7889940976,2601549.3066284275,2608652.492590383,2731157.4944009935
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q7L576,-0.029,0.3975,0.0301,28935882.31999172,29156876.29782227,30109998.700297803,29125526.828941688,31022271.911226254,27240980.382295523,28653944.337864824,28497756.083653517,30033299.202420387,30062333.6508416
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
Q96EB1,-0.0377,0.3972,0.0301,17847380.420553375,17888641.93954833,19271694.59219324,20910394.433462236,17856985.019208353,18956826.738783304,17729716.478005815,17950992.546784382,18328799.633129377,17812679.788676202
P19387,-0.0204,0.3954,0.0296,3339553.185518087,3281788.0804652497,3335867.1400249368,3350953.0674309144,3200221.9824013454,3188363.9922069553,3194078.346719764,3279525.086006996,3287233.8476222814,3225882.74630402
Q13617,-0.0284,0.3959,0.0296,39901013.05488127,41484101.973834306,43955770.54346357,42075329.67984463,42280396.78134276,38848767.41324419,39791495.343942106,41727456.849485256,41662959.266332276,42280396.78134276
Q96FK6,-0.0289,0.3949,0.0296,10912606.364543792,10310434.886441132,10536417.922983227,10265712.880415948,11158009.662181979,9853067.500390744,10705190.848199228,10203827.011247016,10564162.991961496,10477723.281452606
O95372,0.098,0.3962,0.0296,35135203.53020047,31935556.169313937,24526864.387702107,29869373.24870937,28996131.880449314,37278225.7230202,29367892.03498944,31708492.412076145,34775171.64688837,26968924.99795916
O95466,-0.0429,0.395,0.0296,570644.4169406187,553734.8473165646,511405.0849700669,575263.232946858,508883.803816011,502107.601209245,549246.0143175729,531138.4916927121,511405.0849700669,530031.4755144655
Q02543,0.0464,0.3953,0.0296,9487999.67637903,9566340.883281479,9191086.975890923,8360725.34592224,8091012.553419433,8246388.558728264,9591144.234452933,9575544.927849514,9197838.208371844,9262836.449473348
Q9C0E8,-0.0249,0.3961,0.0296,5186122.271992168,5084237.979779767,5082604.035042698,5227861.463318243,4829756.15046162,4974325.106344775,4801438.206944252,4985383.88926925,5054494.308237499,5004993.587582296
P60660,-0.0284,0.3949,0.0296,29409897.49319437,28802779.414945822,29606674.36653284,30931517.75766529,29434588.236639168,30836241.582521554,29330778.745019563,28137849.388719097,28348235.628728203,27733192.006879367
Q15819,0.0524,0.3949,0.0296,147843947.2861004,134226451.95413855,122018256.4502695,118176023.60188755,136304212.63084567,148645543.5040367,130898255.54495601,143498513.3796056,131913579.88238552,123853434.09763242
Q71SY5,-0.036,0.396,0.0296,1980821.9692848977,1876708.4998787802,1876708.4998787802,1711467.3626260515,1960155.9377136219,1782097.0808043766,1899174.1463544748,1823551.8746714653,1808536.4070145378,1804162.829420804
P55084,0.0239,0.3945,0.0293,58935872.46440185,59606285.68472468,58139225.6211507,60310384.2019722,55453733.52592618,58070635.23550355,58535252.298655696,58762050.34585287,59805849.79510685,60310384.2019722
Q92665,0.0174,0.3914,0.029,7725050.641786196,7802582.847359942,7719295.898386979,7575726.202364818,7663395.696738214,7816889.916014335,7707368.771454577,7673280.534500007,7893055.4294706965,7619273.488390108
Q8NC56,0.0334,0.3905,0.029,1784146.3984034224,1772175.8297329799,1696169.8215992984,1578306.4379166171,1728401.9463722894,1779694.0551059663,1684794.9074022768,1784146.3984034224,1749453.5994740373,1707547.416180716
Q03154,-0.0203,0.3909,0.029,109467047.15059043,108475653.00058544,106148173.05940148,108832324.72711521,110585240.87682179,109256641.48995619,108475653.00058544,106532608.44263871,104247051.60939823,104068441.47694716
P09105,0.0699,0.3905,0.029,3938635.6129814615,4051567.175055978,2839838.172964329,3517058.5459586736,3515190.852717128,4056554.3860327816,3971810.1942337905,3701974.738711552,3740056.074852594,3169053.8408161066
Q08209,0.0615,0.3906,0.029,2512394.699384358,2397454.442346136,2083690.972552749,2179628.273967694,2071657.5771682828,2760715.4600716317,2216693.9712210996,2176910.629618279,2399303.762315509,2111240.967357996
Q9Y5Y0,0.0288,0.3919,0.029,689462.313693508,696989.0039376465,690908.885343876,647912.9374066701,685577.0310723681,690908.885343876,711814.2503592911,686226.540932989,697922.1626445549,671247.0140878198
P09543,-0.0265,0.3937,0.029,15586008.149372807,15953602.815208804,15828009.055194573,15983344.758532066,15385524.70373634,14508329.799845466,15164248.94357457,15346976.466089016,15636551.515230762,16164172.757608095
P62942,0.0381,0.391,0.029,78923473.16609992,76679243.07553232,73362207.74893893,71852238.1202911,81285004.39152172,85170824.49191953,74654094.85137428,79161819.1325715,76679243.07553232,74245272.97558238
P62993,-0.0321,0.3914,0.029,102060179.97400588,100385561.51121508,105465831.22457145,110882411.64287709,96864461.62980217,104933400.30536354,97505319.30478686,99716580.17406178,102130383.72222932,96864461.62980217
P17066,-0.0259,0.392,0.029,110353302.16870958,114328875.23896217,118176023.60188755,123853434.09763242,113515105.54803361,112885836.08752312,112683997.58675203,114328875.23896217,113515105.54803361,112885836.08752312
P43307,0.0287,0.3908,0.029,13613300.876155293,13905496.772936018,13788907.496607352,14115510.79065885,12656120.80508757,13613300.876155293,13486958.209920015,13528698.511647047,14286933.414876936,14098906.725824941
Q9GZY8,0.0433,0.3904,0.029,2476393.179084185,2425920.025973941,2222277.87067043,2032184.2912147627,2391641.5839833193,2270078.9145647828,2421807.324191121,2365597.3963156785,2416727.7857968896,2353431.3022020925
Q9BZQ8,0.0287,0.3922,0.029,9941252.031821297,10536417.922983227,10231504.307288708,9866869.040778415,9955595.406617666,9667921.042186799,10135309.015324079,10285812.540089568,10327475.056991229,10808094.214042963
P07814,0.0421,0.3925,0.029,200977683.08429772,215068031.15401012,200182300.46152642,201473575.23164317,186111027.5028274,186111027.5028274,197727286.93836784,203908106.375977,218874721.18919396,220481222.25968283
Q9UKL3,-0.0505,0.3926,0.029,210226.22992267073,210226.22992267073,221897.61105023714,234104.2532047184,224917.9582412292,232796.28175490108,206169.44060365678,208974.9137787016,198574.20612079065,210226.22992267073
Q562E7,-0.058,0.391,0.029,246508.89328632786,241534.72466472027,205287.199965742,213804.17506137,250994.29550385015,215243.724435209,223263.7186088449,227672.08545457193,223263.7186088449,216338.78082502334
O75717,-0.0258,0.3932,0.029,30767060.95472396,31772265.31656657,30739580.264371227,30794566.42582357,31191730.736335002,28694093.46208995,30006045.44303041,30657468.55339199,30323041.45800278,31883966.012539636
Q16851,0.0214,0.3911,0.029,118957964.85178114,117948957.79653268,119946066.00940616,117623264.85645586,124379246.3760377,122328241.37662037,124636453.78869231,119548714.82976137,119548714.82976137,117948957.79653268
Q14847,0.0246,0.3921,0.029,122928638.80165637,119548714.82976137,118957964.85178114,118392403.96623866,126612218.021614,127220750.36799029,124198357.2062741,122018256.4502695,120633896.4018268,118957964.85178114
Q15111,0.0722,0.3917,0.029,239744.6174773995,213804.17506137,265889.04098109255,263097.9697265942,207749.13146754328,258187.91706787448,219137.44657754205,246508.89328632786,248276.41951740842,271241.2081313585
P68104,0.0315,0.3934,0.029,2145101146.8924408,2145101146.8924408,2318177773.2511396,2318177773.2511396,2145101146.8924408,2145101146.8924408,2318177773.2511396,2145101146.8924408,2318177773.2511396,2318177773.2511396
Q9NR19,0.0246,0.3929,0.029,13399732.82936869,13795069.602651572,13510374.030582497,13156487.44476872,13486958.209920015,12982780.318389561,13460109.67962718,13517608.9631686,14076316.86918485,14044400.820902327
Q9NWV4,-0.0299,0.394,0.029,49108262.03577577,47735687.44389833,45303142.43691717,46281924.49339895,48532992.758525796,47497440.5962232,48532992.758525796,45455775.00875856,45140157.60936924,44054526.66707445
Q9UIF9,-0.0466,0.3889,0.0289,383959.9396333776,392323.70960443694,410779.1213024001,420697.1181908176,362709.65412471234,397430.33251327946,358758.2741702502,383959.9396333776,358758.2741702502,396825.58782627917
P51809,0.0356,0.388,0.0289,7260089.989514612,7696382.338659234,7641959.54657939,7159304.941042244,7546547.393248454,6815866.227874395,7663395.696738214,7816889.916014335,7754724.514731003,7945031.561553052
Q9NUP9,-0.0216,0.3882,0.0289,9955595.406617666,9917412.960256405,9724707.926970668,9955595.406617666,9973895.245693933,9929291.996133454,10021351.912085723,9623370.34694973,9558035.597338468,9357695.931992505
Q8NB49,0.0334,0.3874,0.0289,5026986.939049556,5459919.652105132,5300305.148323316,5041725.565713911,5244188.089823408,4856378.341361252,5425866.233782203,5425866.233782203,5281349.697437742,5527413.529062318
P62910,0.0466,0.3866,0.0289,10021351.912085723,10430443.453536686,8983414.179191874,8486890.012417817,8969904.036237853,8827853.944688063,9982487.848380547,9968067.17452328,9633749.431258772,9724707.926970668
P25398,-0.0262,0.3872,0.0289,134700520.06419677,134700520.06419677,128975154.1600774,135380384.6357235,130606983.65051092,135380384.6357235,122328241.37662037,130217154.73869754,131468905.63686685,128975154.1600774
A6H8Y1,-0.0372,0.3887,0.0289,1063249.5693865214,1098889.316299913,1084969.141724993,1141719.0969766362,1114414.798275002,1177289.3061376284,1059153.5738893047,1026371.4679405409,1051983.677952253,1014878.4230379963
P04083,0.0395,0.3867,0.0289,152572958.95668164,161560485.98673648,146191844.49631238,144187529.18269023,143157815.15299755,140768882.98206505,146828101.31733102,151476977.61904052,160855507.2673956,163782387.18328482
O00541,0.04,0.3887,0.0289,2985306.8326683715,3228041.084987211,3107205.1147354953,2947317.6172847156,3079058.121847295,2781328.5975922323,3144773.868121858,3221179.7983756308,3179503.904901578,3352817.323240473
Q86UU1,-0.0529,0.3893,0.0289,2025780.793239212,2021103.3559296753,2543270.265044441,2357656.207899176,2242581.801699589,2293739.1770878257,2052168.2122049895,1967151.4314811726,2163486.953185255,2241368.532658009
O43493,0.024,0.3889,0.0289,4314996.145505162,4312647.262020002,4650121.205792246,4396102.122042254,4498979.149211507,4447520.177354425,4490689.087427073,4362511.670139453,4486249.914903295,4615151.158255325
Q6ZMI0,0.0359,0.3896,0.0289,968575.5301835814,963307.3246440578,849068.7208695012,907615.0334550657,957525.3456178708,940645.8957816908,939129.9331932777,942616.4545124206,954629.7026537546,957204.2387783616
P09104,-0.03,0.3872,0.0289,25508426.278383594,24802364.177348807,25818793.32147908,26645422.436934117,25964739.94299453,27035529.56410725,24985892.733823434,25232794.394699078,24106031.52737603,23941301.722512998
Q0VGL1,0.0621,0.3864,0.0289,5489252.870368373,5364504.091333589,4713354.557215779,4411883.576405687,5517843.086496062,4402636.794160965,5835404.848614165,5538551.552937262,5210621.426298496,5469068.912184876
Q16854,-0.0309,0.3894,0.0289,13442303.345150476,13057059.615802014,14805101.751317514,14044400.820902327,14135132.294360641,13949230.566221831,13862640.916933622,13676559.849733293,13127363.148510516,12966447.108032873
Q92785,-0.0281,0.3873,0.0289,15203144.557437079,15076295.375985201,15928003.749528905,16281841.79393316,15682750.59610203,16103327.90570568,15106800.230368633,15430323.041759284,14486801.84442238,15051878.779357858
