Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52
Q96HS1,-0.0989,0.9385,0.0013,7937743.81244992,8063800.5220987545,7866270.026281688,6730781.066862339,7509197.676930474,7918223.506488268
Q8IXH7,-0.0456,0.2975,0.0013,1449523.7087749457,1511894.8760794562,1615334.605952293,1435237.1716683959,1470988.5232923636,1501448.94717462
Q5T5Y3,0.0156,0.1159,0.0013,5227861.463318243,5113919.783171931,5339799.234937054,5317701.11078102,5222304.320814126,5219188.906463631
P31350,0.0403,0.4137,0.0013,44271394.14211999,42896497.777649164,47580776.81675338,45656611.0206699,46985779.57764107,45104636.30751769
Q96CW6,0.0587,0.5023,0.0013,4800073.7120841695,4977307.571224762,5291947.79924727,5489252.870368373,5041725.565713911,5069311.334958636
Q14651,-0.0395,0.3939,0.0013,13849298.15065146,14032667.069619296,13857698.429011833,13482550.950421056,13531056.002620483,13360617.389483357
Q16637,-0.0509,0.3394,0.0013,2365597.3963156785,2333092.635459086,2265934.7387804855,2060667.6053766115,2206989.3238095054,2416727.7857968896
O00625,0.0554,0.5981,0.0013,13546568.396774102,13222277.292758182,13694301.641080167,14174774.417601055,13824369.424022138,13800915.621816436
Q8WUQ7,-0.0424,0.3508,0.0013,4769082.832731269,4908716.444061147,5322103.771757331,4829756.15046162,4780565.01585959,4867220.554227723
O15027,0.0021,0.0155,0.0013,17384683.78594218,17513896.315838207,17917505.72876539,17995149.97226903,17299551.98050568,17285923.550146613
Q14320,-0.0125,0.117,0.0013,59173116.728098065,57732032.43498563,60243714.47961135,60073603.4845597,57607458.28995372,56907426.3902727
Q5TEJ8,-0.0761,0.3797,0.0013,528627.6639565045,523814.8265109918,640093.6185139578,528627.6639565045,493702.66254148475,573212.0172089802
P55197,0.0274,0.1528,0.0013,874712.3150055722,873335.566850892,837078.072151581,909010.3654442258,873335.566850892,837078.072151581
Q8IUE6,0.1198,0.6255,0.0013,57665324.19033421,52566731.5779942,39901013.05488127,55784150.76295066,49236185.16834984,57242071.259090625
Q00403,-0.0626,0.4469,0.0013,1338089.7084821465,1374818.5003371476,1310545.5437156064,1252558.2963773606,1314222.4487388374,1263641.3750077847
Q6P2Q9,-0.055,0.6524,0.0013,61231213.10173291,65505488.73469359,62553035.0791473,57515292.762735955,60856155.46790758,62768194.27246694
Q13200,-0.0067,0.0745,0.0013,218874721.18919396,220481222.25968283,223189765.16893667,216259578.10273933,218874721.18919396,220481222.25968283
Q96GY3,-0.0264,0.1876,0.0013,2151348.265530127,2201269.9827845544,2168205.335498277,2108725.739510794,2127260.068050871,2129266.177063111
O15258,-0.0174,0.11,0.0013,6708050.782412305,7174509.640785552,6522072.329839672,6207269.311304743,6994522.739521453,6842327.556947355
Q96DV4,0.0377,0.2465,0.0013,1852335.607331222,1937232.2301442942,1751439.1925056116,1879126.9696402494,1909574.8235163316,1866500.170821304
Q9H4I3,-0.0333,0.1924,0.0013,886194.0531407018,899606.5127131372,957846.5535376351,858696.2167568154,900570.871721747,905831.1521860206
Q96SW2,-0.0449,0.3183,0.0013,4964466.403501864,4861409.62218444,5692822.235296646,5074633.46090519,4838663.898283699,5038008.865003479
P61020,0.0452,0.4224,0.0013,5997776.698639836,6069239.619191439,6072556.258795757,6119515.5239084205,6301637.301594627,6186058.302672522
P28331,-0.0497,0.4615,0.0013,17869610.46501238,18950739.488502767,18083926.20758692,16610701.195784304,17917505.72876539,18206617.227095872
Q5VZE5,-0.0237,0.1476,0.0013,1821112.4526736261,1806547.9912011314,1786974.6527312377,1702229.4903255587,1831973.190251279,1761413.5029128303
Q8TB72,-0.0468,0.4264,0.0013,4030424.119114154,3941780.170071281,3934452.035476526,3862756.378667463,3796576.24287923,3800067.0140980897
Q7L266,-0.019,0.1234,0.0013,2606647.214446058,2530808.068902558,2805452.197392868,2663501.38423636,2571754.644894648,2556671.8478406905
Q9BYB4,0.0143,0.1093,0.0013,17831672.63170002,17370547.005243536,19076516.31746882,18292722.485846724,18083926.20758692,18114774.740246702
P62995,-0.0058,0.0494,0.0013,34706708.640266255,35882022.63279832,35085126.055127665,34263512.73543059,35165838.94402171,35206237.29387827
O95834,-0.0467,0.4508,0.0013,10463753.324083636,10687251.655185476,11120703.495332565,10294005.694874143,10285812.540089568,10477723.281452606
Q86TP1,-0.0067,0.0447,0.0013,3285542.082123127,3208136.3970307335,3307216.5207387917,3267503.2266437225,3274960.0336784665,3156360.128502575
Q9BXR0,-0.0088,0.0654,0.0013,13014790.924204847,12786014.772458432,13738747.30644451,13020059.448908428,12905769.963628443,13139912.83833759
O43148,-0.0302,0.3109,0.0013,35085126.055127665,35321117.442859,36903428.76097938,35509602.62531468,34318506.879000284,34631977.198202066
Q8TBX8,0.0618,0.6839,0.0013,14702448.487544626,14325799.301922895,14794483.451375721,15430323.041759284,14877229.902624248,15164248.94357457
Q06330,-0.0126,0.0937,0.0013,10155174.60977993,10096534.245005323,10735459.447324643,10358189.272318702,10113876.070783334,10062833.069765938
Q8N9N5,-0.0145,0.0978,0.0013,3150883.6030636285,3120968.8125874493,3054575.649683711,2939135.9462375836,3169053.8408161066,3072196.767900124
Q9NTX7,0.0196,0.1041,0.0013,810045.1235637285,764138.9954024254,761907.4254189996,797042.4015119951,791567.8159311211,765873.237193784
Q9H9A5,-0.0292,0.2427,0.0013,4693328.494356252,4913163.128309703,4829756.15046162,4580810.875682728,4741611.299625473,4741611.299625473
Q9NX63,-0.0081,0.057,0.0013,29296199.400588147,29822480.42314057,27415628.08504166,27261578.80790073,28629896.915383875,29666738.441756323
P17844,-0.0857,0.9612,0.0013,50936886.06674809,55977313.73219379,51989613.70828911,46367379.24808278,49777871.97403641,52720782.94974613
Q00613,-0.0155,0.1152,0.0013,6271903.102092018,6216770.800528373,6311640.965356367,6046457.404872032,6388747.141284652,6056143.165706065
Q8IV08,0.0802,0.9133,0.0013,14308097.810609639,13887002.669455897,15295981.311803563,15350432.516391838,15177162.120959835,15177162.120959835
Q13228,0.0113,0.1041,0.0013,47131717.53434344,45656611.0206699,48532992.758525796,47580776.81675338,47411810.49761068,46606322.98920865
Q96PV6,0.0224,0.1197,0.0013,647021.8197501097,687580.950598193,701457.3732288925,660111.7762035027,695309.0057029697,700163.2818558251
O75298,0.0271,0.1585,0.0013,1076357.991145411,1028394.1871460556,1046229.866973534,1036547.6299874034,1089183.6044485953,1066492.0273086028
O15056,-0.0294,0.1996,0.0013,1921812.1843077405,1966604.7746441015,1940461.205793051,1955639.0125095262,1843924.5194883645,1878242.433885447
Q8N1G2,-0.0349,0.2641,0.0013,3174442.0041534943,3401290.1712923166,3520564.954727296,3211277.0345150265,3225882.74630402,3358468.1348305237
Q92979,-0.0781,0.682,0.0013,2373984.0477719097,2348209.4408990894,2625686.824179309,2351883.3896249654,2258856.7946032123,2307882.7015490592
Q8TAQ2,-0.0479,0.5594,0.0013,33248228.302052207,34015077.96297822,33718109.17206205,31687081.447656676,32654489.082685366,32774390.378610842
Q99933,0.0076,0.0553,0.0013,14564177.974782601,14689539.561082741,15203144.557437079,15363897.092040824,14539155.422999475,14522964.925632564
Q7L576,-0.0552,0.6373,0.0013,28935882.31999172,29156876.29782227,30109998.700297803,27240980.382295523,28653944.337864824,28497756.083653517
Q15007,0.0127,0.1027,0.0013,14384971.231039265,14377761.583302666,14365779.090496942,14532103.5984884,14384971.231039265,14338071.64052491
Q8N766,-0.043,0.3517,0.0013,6933837.95392029,7447931.894676911,7707368.771454577,6890847.552003618,7128040.384921132,7293614.256539985
Q96HE7,-0.0551,0.5827,0.0013,15906546.194976954,15669189.15763521,16584962.9105628,14931730.611072423,15700429.28075081,15451531.455547787
Q06203,0.0309,0.4121,0.0013,97091530.769303,96864461.62980217,97505319.30478686,96266422.40604672,99573417.46373859,100197856.1625617
Q9ULH7,0.0231,0.195,0.0013,16082955.351151764,15848485.878769968,15363897.092040824,15682750.59610203,16412793.10867179,15688599.012431923
P01112,-0.0307,0.1662,0.0013,2145633.177561314,2352657.2104552053,2670474.763734894,2421134.6910478976,2310878.7915894096,2241975.0928771854
P08559,-0.0484,0.5238,0.0013,29539872.840563938,30657468.55339199,28851099.410652798,28206114.557281073,28557185.234325882,28851099.410652798
P27694,0.0221,0.2846,0.0013,117623264.85645586,120291933.41246134,119072452.30699553,121106847.6821083,120633896.4018268,118638684.08278829
Q9UK73,-0.014,0.0538,0.0013,1200175.4302201644,1225716.8217814218,1549712.5930857908,1403356.6087902405,1280674.578138088,1228332.7476246604
Q9UL25,-0.0714,0.7473,0.0013,14508329.799845466,15115083.048914026,16202049.000126861,14446450.904592196,14245573.033620449,14657519.49722781
Q96C19,0.019,0.2021,0.0013,67803716.14049326,66933113.99525738,68227836.80856906,69431536.38300173,68928477.33429004,66093800.51623724
Q9UHY7,-0.0688,0.744,0.0013,4958274.556897442,4964466.403501864,5026986.939049556,4601650.8097039005,4736100.025342445,4832292.924180718
Q8TD55,-0.0786,0.4912,0.0013,464781.55805549904,418889.155613028,446143.99620098964,427901.27436401305,427335.96643718577,396825.58782627917
Q14197,-0.0011,0.0073,0.0013,8557960.50345024,8628564.36095465,8273789.3129116,8239958.495922785,8409429.850003026,8644676.94431549
P46934,-0.0526,0.4964,0.0013,4246343.796100717,4468498.254244667,4360039.969778556,4160477.2808424514,4125895.5266838185,4246343.796100717
Q8TCT8,-0.0299,0.159,0.0013,406984.13469440443,414284.9253097402,409985.9344767734,374585.9909429509,410779.1213024001,413598.97077400755
Q96FV2,-0.0178,0.1249,0.0013,2826756.3776105237,2818974.994550187,2953962.600738264,2880190.407963082,2769148.6882506255,2794638.7811040715
P15291,-0.0058,0.0294,0.0013,1551345.205419389,1564688.6608760837,1451271.7519725224,1428887.6157555948,1581109.8566587402,1513307.3233518777
P25791,-0.0944,0.7492,0.0013,1443349.6670940563,1330205.6931778595,1359006.8619881896,1235419.4340899745,1301286.4370344349,1312052.1563032193
O95630,-0.0292,0.2629,0.0013,11503168.304820644,11683031.614118727,11566985.392516026,11039568.826888775,11426503.9603019,11392256.273396937
Q9NUS5,-0.0725,0.5131,0.0013,846106.6863724767,863375.453039425,823619.3389906944,777726.8924598667,799083.5556820516,818288.158963215
Q9NZL4,-0.0397,0.3391,0.0013,28304781.08865018,27760063.841794755,31464032.155366704,27415628.08504166,28394024.463504862,28829201.05254076
Q01415,-0.0201,0.1674,0.0013,30931517.75766529,29189054.224270776,31654629.63338085,30883678.41669477,29653080.69232486,29434588.236639168
Q9H7N4,-0.0063,0.0367,0.0013,2574191.067732408,2597467.1627872884,2887426.97585769,2701423.149755512,2661866.634276433,2612493.342397413
P18124,0.0145,0.0959,0.0013,9470932.509557258,9700822.277746184,8961776.14885483,8816339.624244481,9731012.683447262,9709160.243488666
Q15785,-0.0306,0.2756,0.0013,13376180.455518855,13874703.635971433,13517608.9631686,13465281.175248753,12973811.706940744,13238879.811639441
P0DMN0,-0.1073,0.6895,0.0013,120161.60561423592,139024.33300507496,137368.5341055779,122866.52574608407,120161.60561423592,122866.52574608407
Q99832,-0.0302,0.3958,0.0013,753057559.638222,718284603.1793045,766155089.8176712,718284603.1793045,741761393.0588723,718284603.1793045
O95671,-0.0568,0.5626,0.0013,4566186.76868358,4524211.173782705,4504971.192714879,4231145.039393287,4432887.073310097,4331129.383821025
Q7Z6M1,0.0081,0.0614,0.0013,11492615.902879182,11114713.45977715,11510351.38044235,11503168.304820644,11414596.530362856,11191888.508187626
Q8TEU7,-0.013,0.0908,0.0013,4253384.123236374,4569945.406559468,4604640.296013842,4501203.250544077,4411883.576405687,4314996.145505162
P23497,0.0512,0.7014,0.0013,263944329.31389168,266625382.61969286,249201539.48794648,261707434.9208088,277669370.0333546,263944329.31389168
Q92785,0.0221,0.1797,0.0013,15203144.557437079,15076295.375985201,15928003.749528905,16103327.90570568,15106800.230368633,15430323.041759284
Q8ND56,-0.0562,0.6204,0.0013,31278146.77613746,30836241.582521554,32088125.54407977,31314007.33628049,29680402.27600671,29075063.565246634
Q16877,-0.0809,0.6861,0.0013,1736197.1759578835,1847845.697107262,1774362.3895122635,1672339.70102518,1669545.4063535444,1694559.096558684
P61964,-0.0243,0.2409,0.0013,42100396.65126345,43779323.02486817,42190378.073329955,40558538.473806776,41858692.42973253,42778144.75968128
Q6IBW4,0.0162,0.0914,0.0013,1407596.3816939332,1361655.1642176574,1316463.818105368,1342902.2462922384,1390549.5085103202,1374818.5003371476
O00159,0.021,0.1411,0.0013,3660651.8233105056,3918753.7559551373,3528334.0111810155,3630002.1952053546,3744272.4629640556,3831107.42738017
Q96AG4,-0.002,0.0128,0.0013,65505488.73469359,68114819.56380334,59805849.79510685,59324320.2896667,66093800.51623724,66646572.66115421
O14672,0.0276,0.2236,0.0013,4923971.940840513,5154106.652074577,5078936.866382169,4977307.571224762,5154106.652074577,5227861.463318243
Q9UNQ2,-0.0323,0.2645,0.0013,7386730.540158613,7241100.130594284,7512831.006524069,6882789.131484217,7342721.34342463,7299293.644964165
A6NFQ2,-0.1099,0.8012,0.0013,403945.02028822777,439177.05606343085,411599.547324655,370709.7386243791,378154.13791724393,406984.13469440443
P38398,-0.0063,0.0447,0.0013,4780565.01585959,4707461.874841022,4882101.233634399,4838663.898283699,4689494.414241916,4694887.996536252
O60885,-0.0071,0.0586,0.0013,30711219.81749925,30794566.42582357,30253801.335198414,29680402.27600671,30484832.641821172,30614305.93596543
O75157,0.0286,0.226,0.0013,6545282.813984057,6248598.270942092,6587392.897925636,6780246.670608641,6498557.659407255,6373936.209557074
Q14161,-0.0426,0.2763,0.0013,1093898.4850326348,1091418.255919298,1121868.9981081414,1050074.7793276224,1049008.3056522799,1092898.333231255
O95456,-0.0072,0.0457,0.0013,37569218.496545926,36903428.76097938,42504287.77719543,40839282.383093014,37186507.16984925,37654886.21901884
Q86TU7,-0.0222,0.1724,0.0013,4533625.2123267045,4577021.252025346,4798709.604992542,4453780.199135601,4577021.252025346,4584844.775215591
O75351,0.0114,0.0633,0.0013,1422687.7453133925,1513307.3233518777,1431816.341611775,1427573.3264665194,1458598.2928612863,1490704.6217964916
Q8NBF2,-0.0608,0.6153,0.0013,10477723.281452606,10682480.44290799,10393146.521453794,9601688.88692005,10330946.63453588,10143757.389808083
P47985,-0.0142,0.1158,0.0013,20389830.69024944,20102575.18601771,20345013.61382541,19525066.821685337,20676023.767274294,19691932.586867213
Q9UKZ1,-0.023,0.0985,0.0013,557323.7543645713,551670.2818969724,487119.2597147474,473057.14002738975,563509.3176288973,525627.6342233638
P47755,-0.0143,0.1087,0.0013,19149362.121602513,18646034.426878408,20097980.403061446,19638246.61837936,18567237.678587824,18776904.51629745
O76080,0.0784,0.6619,0.0013,1801450.1010937432,1751439.1925056116,1815454.37135036,1926617.6406480658,1817565.619535845,1890459.2227252412
P42684,0.0454,0.199,0.0013,326044.1818526753,299315.6442093702,299315.6442093702,281027.8083598651,357671.6585579517,310235.05773076747
Q8N806,0.0611,0.674,0.0013,18542775.52207383,18362504.518498328,19658066.986014385,19842727.49292395,19492036.859532148,19326413.923229218
P49354,0.0105,0.0763,0.0013,17005651.357282665,16152746.323559923,17831672.63170002,17398653.344103646,17026699.37553622,16633860.013212204
Q96AC1,0.0354,0.1393,0.0013,185479.11981284592,184536.04032588407,204368.23362199665,208361.1212199387,166418.68285886254,210226.22992267073
Q14692,-0.0624,0.3392,0.0013,390212.8034271807,388770.0188568327,363520.2055111301,329061.790513582,387805.7072880288,371103.7515520961
Q3B726,-0.024,0.1308,0.0013,773058.7108961891,790398.7062983573,831457.1678133465,791567.8159311211,756088.2348581506,793643.9581493568
P04080,0.059,0.6443,0.0013,129922491.2027787,125809308.60707794,115501771.64891627,123221014.68177792,134983724.90754002,126370465.98029628
Q9UGU0,-0.015,0.0975,0.0013,3850229.2539867735,3746239.4104980044,4177861.6278887256,3996917.4893155955,3848404.5909499805,3737126.5299762264
O94916,-0.0013,0.0079,0.0013,2673643.461863918,2661866.634276433,2864715.1846645116,2814333.5816387553,2675878.3510873066,2653372.2879823707
P46926,0.0012,0.0083,0.0013,40266699.2373607,36713242.94358978,41315000.80256171,38970943.3842118,40149635.37611581,38577873.89673927
Q9NWV8,0.0238,0.1952,0.0013,11799240.724096613,11755778.6988113,11591603.045768538,12246649.604818547,11849643.82784748,11426503.9603019
Q4KWH8,0.0649,0.4786,0.0013,4655410.838187211,4419803.623761869,3936445.7630131408,4340927.118034496,4686515.715808373,4507661.373062451
A6NKT7,-0.0337,0.1518,0.0013,1077337.3010558356,1118944.865084068,910758.9930577516,949791.0921333671,1077337.3010558356,991547.6507006411
Q9H490,-0.03,0.1648,0.0013,549246.0143175729,575263.232946858,588289.348641798,550546.3910107947,545509.4411603186,571468.0436553584
O43488,-0.0449,0.3942,0.0013,15796114.010517089,15718671.017978154,14751112.111234823,14219623.394292671,15007504.450396147,15363897.092040824
Q8N0Z6,-0.0582,0.3928,0.0013,816670.8115389145,842151.1983955293,853825.479522523,803557.6968015655,789076.5115007542,806418.7680595306
Q9H8W4,0.019,0.1397,0.0013,3465586.818393352,3411076.5712385974,3270136.3041996346,3423377.52804643,3406389.105197332,3392836.17567115
Q9Y5B8,-0.0755,0.424,0.0013,829410.3357331423,757742.4201764632,951858.019785348,808881.1356846306,794350.0163105696,791567.8159311211
O75937,0.0063,0.0686,0.0013,166247380.74585003,164082707.28575578,169197087.06392553,168976481.23453435,164638051.2520487,165162007.68267578
Q5SY16,-0.0616,0.4189,0.0013,1038678.674041478,1081598.6085002,1033233.8907404118,964144.2665751037,1025141.5230225144,1014878.4230379963
Q9NZC9,0.0084,0.04,0.0013,581620.9900976722,568722.0126538761,551670.2818969724,573830.9907795389,537312.2632690228,590895.4482046488
P50897,-0.0194,0.1236,0.0013,8789910.712872572,8905105.422489295,7956529.010432412,7951683.257859615,8607743.635140827,8607743.635140827
Q92820,-0.0252,0.2313,0.0013,32088125.54407977,31022271.911226254,32524260.293660145,31564522.264649317,31654629.63338085,30207845.59873071
Q96S59,-0.0149,0.1197,0.0013,14637753.905025836,15084091.382804995,15013050.062991187,14918684.17502089,14486801.84442238,14610037.85075335
Q5VT06,0.0157,0.1137,0.0013,6050629.434048625,6186058.302672522,6418526.698265606,6494807.025037305,6150932.059600122,6101599.094105378
