Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA56,V_log2.i._TMT_3_iTSA56,V_log2.i._TMT_5_iTSA56,V_log2.i._TMT_7_iTSA56,V_log2.i._TMT_9_iTSA56,D_log2.i._TMT_2_iTSA56,D_log2.i._TMT_4_iTSA56,D_log2.i._TMT_6_iTSA56,D_log2.i._TMT_8_iTSA56,D_log2.i._TMT_10_iTSA56
P08238,-0.0269,0.163,0.0001,5413449388.724794,5413449388.724794,5413449388.724794,5413449388.724794,5413449388.724794,4627238772.338265,5413449388.724794,5413449388.724794,5413449388.724794,5413449388.724794
Q13206,-0.0389,0.2105,0.0001,513168.3043172785,529440.5647089205,497920.22437938955,523167.2441492913,540690.3265728408,440174.92272482056,527743.5296168701,508500.6772557006,490249.5667850827,540690.3265728408
Q8N2K1,0.0541,0.2213,0.0001,349180.7255057429,301303.592709075,282941.0015181482,263407.5842676279,387851.6060142898,326813.58745303337,354855.907895872,313650.29195729503,303137.6622168107,328432.2472295529
Q8TDG4,0.0087,0.0305,0.0001,1856410.8449025694,2033985.790734245,2211615.3049745117,2262146.98173379,2049508.3967924933,2681037.094994032,1874871.89137043,1809392.3922842348,1888115.854124456,2099031.8833364565
Q9H792,0.0398,0.2039,0.0001,1426448.4005085742,1460248.771123559,1366778.1701385104,1341233.572305948,1648235.1698970078,1348314.219856814,1662798.4066957645,1485997.1930004088,1426448.4005085742,1438806.7977036242
O15021,-0.0102,0.0533,0.0001,4026493.0987537187,4244248.83069891,4259208.869500849,4274503.605229698,4482512.70026758,4186343.9569485774,4539271.02888416,3725972.407917847,4021746.0054067704,4420949.242684997
P62937,0.0094,0.0552,0.0001,1349930053.4159918,1205436943.9921262,1349930053.4159918,1228467768.5267236,1349930053.4159918,1228467768.5267236,1318554657.620496,1349930053.4159918,1280012807.9054523,1280012807.9054523
P62979,0.1109,0.615,0.0001,3282515801.4507246,2874339263.986391,3282515801.4507246,2874339263.986391,3582302793.492099,3893575997.378356,3781272510.832604,2815562831.2844415,3140339390.447577,3337315696.387404
P11142,-0.0397,0.2653,0.0001,3781272510.832604,3781272510.832604,3781272510.832604,3693504783.2710185,3424153734.5656576,3282515801.4507246,3424153734.5656576,3582302793.492099,3693504783.2710185,3781272510.832604
P06733,0.0161,0.0926,0.0001,15556348510.844309,15556348510.844309,15556348510.844309,15556348510.844309,15556348510.844309,15556348510.844309,15556348510.844309,15556348510.844309,15556348510.844309,15556348510.844309
Q2NKX9,0.0348,0.1925,0.0001,2340610.166635006,2557873.186858927,2247472.3248960073,2488708.93458068,2690467.856342415,2688921.4863726487,2563990.9871866023,2427103.7177298446,2276474.0607379368,2522082.189085801
Q6ZNB6,0.1235,1.0631,0.0001,2251490.6721822023,2139021.9108493286,2243063.0299955816,2062523.4191273574,2173113.9418957517,2139021.9108493286,2528420.8742000205,2397184.41687585,2466299.0619318113,2180983.6439369777
C9JLW8,0.0536,0.1323,0.0001,13870257.830565345,9786522.708385995,12919846.28719243,13479982.894345883,17421393.610442877,18153824.000417132,16765434.066368625,9059190.495061992,12035868.302589234,13206864.455593528
Q9UPY8,-0.0578,0.485,0.0001,6698238.521237641,6825605.061781972,6780972.438492182,6277218.121282409,6570259.309150103,6158842.483172232,6221373.024188863,6358381.326160006,6339027.078018818,6415884.101205202
P98170,-0.032,0.2504,0.0001,10823577.39559315,12011552.862485457,11731664.149687162,12157208.382706242,11933361.448552664,11015721.462030053,11122433.831423294,11606653.903243445,11287713.031770952,11702058.907949828
P22532,0.003,0.0059,0.0001,1246601.7478691733,1029924.0774422614,1222165.6179218346,1318081.6118559986,1865454.5111642948,1359650.1779281115,1815275.6905987912,769535.9285687855,1292923.737238419,1382126.0740011716
Q14156,0.0814,0.5074,0.0001,1337865.7469160839,1287928.2026718329,1345966.7404916098,1364887.2141628927,1209371.059627298,1579410.3730722459,1312193.1915581317,1357283.2443583186,1289422.4797126318,1308626.554104507
Q99547,-0.0189,0.1248,0.0001,20544125.287110243,19008886.51743444,19150536.714274857,19774920.788728513,21588664.147862744,19396867.8067439,20031286.15633524,18674588.922362473,19666138.4655889,19914182.764399495
Q32M88,-0.0433,0.2959,0.0001,3953051.363256367,4265301.813995705,3628013.7928846576,3912178.590556184,4193303.00104484,3760590.954535394,3957079.4190918365,3843106.0839590235,3703731.642940648,3874417.9732795097
Q9NUB1,-0.185,0.8035,0.0001,2178029.1922004255,3753736.576538204,2074112.2161005407,2115605.2060748576,2026542.4848794113,2199937.108353784,2128640.091220911,1980860.8667897615,2038886.4074526057,2185559.0544200647
Q96N06,-0.008,0.034,0.0001,715724.8770873015,643744.7696761774,598686.1625449834,651405.687244246,796671.3235494978,682294.4332378329,693799.2954443941,663251.3309695116,645868.5071973398,664828.0789876988
O00512,-0.0199,0.1098,0.0001,3226473.1968185734,3262968.9764266824,3043871.089265038,3276452.8499812786,3427021.3522448707,3155845.769679183,3384821.6079372023,2929244.7287578867,3037424.3146916674,3325070.34076965
Q8N300,-0.005,0.0105,0.0001,1827734.4538041365,1295724.1848202047,1858309.550503541,2223829.8532203245,2233047.099229326,1848003.6556948337,2552411.2371046683,1170382.3277277485,1841705.6360637487,1893091.417658137
O60936,0.1098,0.6523,0.0001,480209.31387705676,417832.216914939,478226.7019162175,498909.9961916089,549935.6431847585,554537.208328609,556405.3707035907,473947.4827403962,509900.14052491204,493671.31722804334
A4D2B0,-0.0517,0.3019,0.0001,1356172.862089896,1531816.3587705898,1488980.9442786598,1609055.2009943097,1376263.0470427205,1409835.1015785104,1342926.1967335553,1313635.1177403247,1480025.7131667912,1476125.9259634197
Q8IYN2,0.0942,0.5898,0.0001,793429.943904035,700402.1661152659,721939.442035961,794629.3525056398,866949.0955626419,814423.4293905967,891287.8786009003,743393.5988216916,808719.4984016124,836006.9671583219
Q9Y4L5,0.0095,0.0453,0.0001,952284.3976269781,923658.3055798308,975539.3013509887,957724.5179501045,1025582.1380097648,1020753.9219260218,952284.3976269781,998596.752931479,879207.0748954397,962247.0116148894
P15848,0.0381,0.1989,0.0001,899046.0759916841,988236.2147718224,868219.3676192786,967041.2199136945,979713.3339482022,1082435.7477843852,932845.1683886886,929487.6366127703,906376.2859377741,920145.8680576566
Q5JS37,0.0389,0.2451,0.0001,2698456.7803640338,2912694.922644146,2594375.76219717,2918823.877010245,2883395.407018621,2639535.8133100565,2949539.0316579067,2905201.19918761,2971275.028360665,2764188.1723813526
Q9HCH0,-0.0281,0.1584,0.0001,1211679.6907091201,1213882.7109023537,1194947.7533375765,1252217.4932646756,1228599.5079975051,1228599.5079975051,1181840.7840034317,1117425.8114758288,1140836.9628841723,1247500.5491832853
P17098,-0.0901,0.7017,0.0001,689186.167364454,704450.6367649133,736922.7412562516,715724.8770873015,749460.6257265785,677763.0964325609,650266.0914944832,666535.3565808336,660817.3499199607,685368.4237159204
O60504,0.0397,0.2154,0.0001,858155.5856976048,961620.4490440435,916318.9246928713,986095.1596664947,889079.2950097712,1029924.0774422614,947785.9243639872,901055.5342315632,911713.0496900829,894072.959721974
Q9UNL4,-0.087,0.7101,0.0001,3670003.8605676917,3993044.3911586977,3623889.58897626,3606921.2890086384,3792402.133037563,3160661.492713143,3535297.808321375,3670003.8605676917,3366548.433701971,3663834.865987915
O94972,-0.1438,1.278,0.0001,2468873.1971489345,2722370.4007953885,2429814.30245297,2439228.3286196175,2312744.5278186505,1991978.6582467626,2274169.2706075013,2297144.642589088,2446337.4100248083,2062523.4191273574
Q5SXM8,0.027,0.1403,0.0001,1985255.1535574857,2212793.5413088254,2018490.1556331753,2302345.0114330607,2118518.505226548,1824913.8138251065,2160612.932403863,2240209.8168826466,2272972.6593482695,2221993.2909375606
O43924,-0.0095,0.0473,0.0001,2035898.786792489,2246177.3009302723,1846474.323068914,2067960.9609797832,2044182.8940357615,1802816.2893215702,2135702.536720604,2111689.9718049597,2075172.6931948056,1932567.534465411
P14621,0.011,0.0627,0.0001,1994424.5555805797,2111689.9718049597,2048131.449358599,2207166.110929206,2035898.786792489,2055077.114805438,2115605.2060748576,2048131.449358599,2101213.663018857,2039588.290844032
Q9NQA3,0.0168,0.073,0.0001,228795.17146891827,223693.80077677447,258290.82653485326,236708.20181473225,232620.74729012558,258290.82653485326,248169.82618716234,232620.74729012558,234634.64747206704,206835.40583155167
P42696,-0.0985,0.3731,0.0001,1096873.8179372796,1260892.5521931245,1145752.6326588776,1109847.3813910824,1020340.3043024559,1424025.9341334635,1054709.8877509572,786260.3785667113,916318.9246928713,1010940.8660043755
Q7Z699,-0.0084,0.0433,0.0001,789099.6750105749,812238.7044377858,864940.2024117785,841428.144896762,804880.89180255,773015.0248128275,773015.0248128275,845496.0036517453,835258.2315701793,817945.1634989801
Q8IYA6,-0.0402,0.1517,0.0001,2673189.644741255,2276474.0607379368,2777073.5570199336,2834707.5249065678,2825263.8192087156,2663620.743642105,2828888.845733834,1881297.320582814,2622452.279883147,2879293.0081454283
Q6QNY0,0.0246,0.1714,0.0001,15142354.04776565,16834122.441341594,14691154.10977519,16048558.13458684,16527488.671199042,15991985.352464732,15976172.395418633,15895536.336998194,15127067.80210919,16690598.352671279
P08670,-0.0512,0.5448,0.0001,204448171.62012634,213246668.21170172,210882851.1469188,210882851.1469188,200792416.23399124,192572154.91296747,198154195.11905473,199438681.5916694,198154195.11905473,204448171.62012634
P42566,-0.0362,0.289,0.0001,140271658.98963362,145469660.33056685,149036068.35642037,162583734.3885151,139373198.85075417,135334671.4074375,140271658.98963362,146534152.5249911,146534152.5249911,142040738.9461808
Q96FS4,0.0736,0.4608,0.0001,9757011.31050668,8459588.281159751,9579788.007275498,9450559.08838622,10939354.609581703,10877992.798289208,10756535.283767818,9579788.007275498,9043879.066349225,9894665.324862368
P34896,0.0624,0.6834,0.0001,73794605.95478083,79442076.08620667,72355871.65783878,74545109.89093298,76102873.373707,78942847.88485391,78084715.31424157,77155822.131116,77007142.0820566,77155822.131116
Q9H1E5,-0.1658,0.8698,0.0001,1100556.5602280619,1142283.5374298096,1267955.7170359052,1488980.9442786598,986898.4663210902,954726.1369029811,894072.959721974,1042337.0629323435,1168844.678561089,1222165.6179218346
Q14562,-0.0043,0.0206,0.0001,2795301.675847235,2646033.690307924,2865604.624544879,2734640.33713287,2446337.4100248083,2462714.778793463,2574465.845719053,2673189.644741255,2992367.7357253586,2600808.4359852993
P43487,0.0366,0.2464,0.0001,2116625270.888891,1961826673.882396,2151935618.4256396,2229504723.220036,2193916268.696229,2042763386.1957238,2193916268.696229,2193916268.696229,2151935618.4256396,2229504723.220036
Q9BYC8,-0.0047,0.0196,0.0001,4620205.75183291,4291906.213292142,4553858.458081517,4778994.246406386,5356444.589933513,5164997.463802168,4905525.563061928,3959238.731595936,4380828.904812638,4847209.306713077
P99999,0.0294,0.1237,0.0001,757497391.6770945,596030034.3578227,740242860.4729749,697364309.875561,789369535.0546969,817770590.9389176,823591431.726989,614359341.3753932,671463482.4979327,686415909.2200495
O14618,-0.0368,0.298,0.0001,41263843.76312571,44387923.065917596,42059817.66451613,44627104.228957154,41649599.87524802,43415955.22049533,39372752.302296735,39783377.32219357,41459913.192752585,42181653.985784836
Q9BUP3,-0.0058,0.0297,0.0001,11958824.830561468,11828403.270484036,12618818.313555831,11963716.805604761,9995318.234059507,11135909.917010114,10566444.27638339,12419591.017664282,12179191.084862828,11204781.966689987
P57682,-0.018,0.1025,0.0001,5051118.964489425,4775169.9188311845,5107675.924093444,5305041.586974933,5399408.464802736,4894023.166691074,5344504.61763126,4673632.516184129,4920477.889650778,5210919.366221827
Q8N5M9,0.023,0.1264,0.0001,1536765.8561384305,1480025.7131667912,1582701.4606228198,1431302.4490244514,1464104.3594166092,1580656.081312434,1442961.0431394547,1593589.0956061897,1465053.8468331106,1448933.4075442597
Q96A72,-0.0025,0.0142,0.0001,42612316.32394681,41221928.93494211,42802102.505761914,42941573.7744379,37309484.991730854,37222577.67125349,39943971.03955073,43659560.44887054,43415955.22049533,40088312.68447996
P08603,-0.0318,0.1802,0.0001,815913.4741087359,785220.1937764001,761108.1747302947,769535.9285687855,855832.7667229908,775332.7231391713,812238.7044377858,759631.7390029571,736922.7412562516,773015.0248128275
Q8IWW6,-0.0447,0.2623,0.0001,1064584.5548357954,1100556.5602280619,1044368.7689211597,1044368.7689211597,1117425.8114758288,918434.9833469548,1047165.7893528847,1065862.975265692,1019746.4541912524,1099182.302106155
Q4G0J3,0.0252,0.1458,0.0001,1722372.5005328264,1824913.8138251065,1843513.9592357802,1624635.2031900529,1690711.48692096,1673627.1036287325,1676595.683999718,1861336.6876047526,1797865.4690350373,1752133.2310386675
Q6NUQ1,0.004,0.0179,0.0001,326813.58745303337,338020.7274973923,353124.8465669752,324629.4230321601,326813.58745303337,328432.2472295529,301303.592709075,365964.4917243827,333966.2387821205,326166.4892904606
Q9BZE2,0.0986,0.5205,0.0001,579552.3508844037,582947.0736187637,653196.9504910223,654544.2761874138,626897.1302528004,604879.5412955963,627990.3654170046,794629.3525056398,546626.5505237974,708306.953581303
Q9H0P0,-0.0104,0.061,0.0001,4225189.80127808,4050799.47781234,4300084.173638787,4124668.632074357,3837846.47494126,3986318.2983993413,3878542.2050533667,4014467.5469443244,4144360.7251856183,4144360.7251856183
Q6P3W7,-0.0447,0.4127,0.0001,17220839.873499457,17024824.0216242,17148331.904635057,16722746.78355266,16792776.408179983,15895536.336998194,15991985.352464732,16432687.26340504,16753263.487516314,16339393.755237134
P18669,0.0262,0.1983,0.0001,686415909.2200495,720889362.5381404,720889362.5381404,675297249.2675357,733674676.9649208,671463482.4979327,714568684.8707638,727935988.0849999,714568684.8707638,733674676.9649208
Q9HBL0,0.0064,0.0301,0.0001,2219472.465188406,2026542.4848794113,2388120.3453927734,2338945.1027547284,2320037.493707863,2368165.1765999096,2272972.6593482695,2020575.4033515763,2263994.2446632446,2293629.921841403
P30566,0.0411,0.3751,0.0001,203027121.12470683,219466910.95497742,202419926.9160436,214535670.2998666,214535670.2998666,201540877.22777143,218586213.43390366,226796496.0078379,216831339.59908968,208642027.01066646
Q7KZF4,-0.0034,0.0197,0.0001,85742159.05383484,83350445.23954915,85458818.1699349,77155822.131116,75081550.62446518,84480201.50052416,73107873.86937073,85458818.1699349,82400878.91705187,75870978.06142971
P56282,0.0393,0.2165,0.0001,1130955.4187296429,1121174.5104796265,1026446.0068003271,954726.1369029811,1168199.8872718615,1111990.0127555253,1103489.0706153181,1106214.4101940214,1075543.7649636674,1089992.1770194483
Q05D60,0.0772,0.5783,0.0001,12273244.856981726,12115396.459818404,10877992.798289208,11448157.582122175,13293602.54632079,12053769.113748174,13721789.650201032,12337825.40606831,11477440.283363141,13001503.1300799
Q9BVS5,-0.0084,0.0503,0.0001,12811597.471412452,13931800.467610382,12053769.113748174,13045151.742170596,13317401.735478839,13010956.68181257,13108454.821666311,11994022.761615261,12405609.394807944,13507945.706979776
Q9BV40,0.1865,1.1675,0.0001,1050560.5829472968,1148704.4784603904,1053145.6323701993,1198510.2361252015,1084148.7772542227,1253214.2858063525,1614343.3464251684,1137675.3701205505,1081810.1365279187,1136538.9763793894
Q6P3X3,0.0217,0.1259,0.0001,5916061.051901466,5825205.843253763,6085785.69089051,5353970.428833175,5438436.353063334,5821238.55530734,5169447.550875257,6065393.649863735,5840990.18560648,5836839.996779765
Q13029,0.0119,0.0757,0.0001,7291714.881676491,7902445.555878384,7240404.409703536,7672671.725602576,7725777.080578834,7069402.087748865,7611983.111123324,7567577.897729638,7593526.180182623,7876277.330546991
Q9H939,0.0108,0.0566,0.0001,3178155.4921557736,3051578.748186465,3381546.0502694915,3109697.4215230327,2875632.2142056064,3180622.496572095,2914685.476437211,3262968.9764266824,3174795.8410405396,3009523.914169832
P07814,0.027,0.1931,0.0001,229101871.03051674,220620252.09626767,229101871.03051674,199980175.7118315,203027121.12470683,214535670.2998666,207058331.01929566,235893433.772404,223206798.65843403,209493521.6496534
Q9Y375,-0.007,0.0353,0.0001,1733933.862300559,1677957.2855420501,1677957.2855420501,1536765.8561384305,1676595.683999718,1689069.0303608584,1590387.5747376634,1705096.405137573,1683664.1804628596,1502366.959916624
Q68D85,0.0153,0.0866,0.0001,2101213.663018857,2148817.0552828773,2033985.790734245,1904698.6096822196,2083775.0038842515,1994424.5555805797,2053292.1452166792,2193680.3964157435,2073052.2953120088,1951316.0012181457
Q7LBC6,-0.0532,0.5083,0.0001,26482651.328969512,26751776.246435434,26724756.55107685,25204621.785744358,25940118.96110186,24842801.528516807,24198820.9441853,24980855.519696094,24963266.83430097,25957631.408742454
Q96LJ7,0.1059,0.6217,0.0001,338020.7274973923,365964.4917243827,331136.1471985493,311868.1138370676,320565.0640214803,387851.6060142898,316233.4493142461,403394.8863144164,356339.38426476234,310072.10346774757
Q9H3F6,0.0352,0.248,0.0001,4317377.311305637,4691212.428280899,4291906.213292142,4584977.330353419,4417664.479945087,4622740.122807942,4443750.326325142,4739923.420302609,4382842.879650203,4405123.482393785
Q15643,-0.0307,0.2427,0.0001,46642237.41225487,48504369.76665662,48872538.29321344,51595613.800813876,45262756.13731484,45826760.52485732,44815653.24115381,47358524.25910025,47023345.56090267,48187290.60140956
Q86X83,-0.0689,0.4964,0.0001,2046214.49040349,2070524.2658025217,1907140.9746262257,1883412.0703439137,1815275.6905987912,1864030.1182606828,1728108.104872737,1874871.89137043,1815275.6905987912,1881297.320582814
P09104,-0.0565,0.4965,0.0001,37868804.21225948,41490884.01026479,38012381.815929495,41175650.89137135,38671626.00157449,37461233.53292468,37487168.926856175,34964365.0399712,37964652.57653351,39586695.016640626
P39060,0.0245,0.1369,0.0001,1422414.5636741875,1571186.4911010587,1348314.219856814,1531816.3587705898,1506337.4934813029,1464104.3594166092,1500763.4219842702,1424025.9341334635,1496549.2949670942,1534629.6676867646
Q15257,-0.0032,0.0203,0.0001,67176989.60968797,70923363.44795145,62804200.60613802,63191282.03723785,68505118.48947011,63750939.61529169,65644216.767478965,64668259.230442524,63191282.03723785,70821871.38643803
Q15257,-0.0032,0.0203,0.0001,67176989.60968797,70923363.44795145,62804200.60613802,63191282.03723785,68505118.48947011,63750939.61529169,65644216.767478965,64668259.230442524,63191282.03723785,70821871.38643803
Q15257,-0.0032,0.0203,0.0001,67176989.60968797,70923363.44795145,62804200.60613802,63191282.03723785,68505118.48947011,63750939.61529169,65644216.767478965,64668259.230442524,63191282.03723785,70821871.38643803
O75419,-0.0467,0.3531,0.0001,6708523.577161595,7297349.594475902,6765323.870164966,6466704.605839088,7042934.671328031,6171091.991084788,6358381.326160006,6901999.2197245015,6787005.68079406,6599610.726820078
P55822,-0.1032,0.8062,0.0001,6687126.368903853,6805779.077306026,6445299.372307669,7733659.951837531,6016567.575420268,5752611.455807268,6142938.418401863,6208210.522710041,6605767.353468262,6313314.453700755
